FlexPDE Version 8.01n/W64  12:40:33 Mar  4 2025  Time:10:41:40 10/19/25  Microsoft Windows [Version 10.0.26100.6584]
Format:
 +   wall | charged | 
 +    7:04|    35:59| Step 103 Time= 129.5729 Dt= 11.62338 Nodes=11056 Cells=21925 DOF=98941 RMS ERR= 9.478e-4 MAX ERR= 0.001907 TIME ERR(V1 )= 1.921e-4 Lanczos/DInv=(550) MEM(KiB)=274502
 +    7:07|    36:15| Step 104 Time= 143.0474 Dt= 13.47452 Nodes=11056 Cells=21925 DOF=98941 RMS ERR= 9.462e-4 MAX ERR= 0.001904 TIME ERR(V1 )= 2.272e-4 Lanczos/DInv=(616) MEM(KiB)=274502
 +    7:11|    36:32| Step 105 Time= 158.4689 Dt= 15.42153 Nodes=11056 Cells=21925 DOF=98941 RMS ERR= 9.451e-4 MAX ERR= 0.001902 TIME ERR(V1 )= 2.423e-4 Lanczos/DInv=(638) MEM(KiB)=274502
 +    7:14|    36:50| Step 106 Time= 176.0340 Dt= 17.56508 Nodes=11056 Cells=21925 DOF=98941 RMS ERR= 9.444e-4 MAX ERR= 0.001901 TIME ERR(V1 )= 2.376e-4 Lanczos/DInv=(649) MEM(KiB)=274502
 +    7:18|    37:08| Step 107 Time= 200.0000 Dt= 23.96602 Nodes=11056 Cells=21925 DOF=98941 RMS ERR= 9.440e-4 MAX ERR= 0.001901 TIME ERR(V1 )= 3.369e-4 Lanczos/DInv=(665) MEM(KiB)=274502
 +    7:21|    37:26| Step 108 Time= 220.0357 Dt= 20.03571 Nodes=11056 Cells=21925 DOF=98941 RMS ERR= 9.438e-4 MAX ERR= 0.001900 TIME ERR(V1 )= 1.293e-4 Lanczos/DInv=(643) MEM(KiB)=274374
 +    7:25|    37:43| Step 109 Time= 244.0112 Dt= 23.97552 Nodes=11056 Cells=21925 DOF=98941 RMS ERR= 9.437e-4 MAX ERR= 0.001900 TIME ERR(V1 )= 1.620e-4 Lanczos/DInv=(654) MEM(KiB)=274374
 +    7:29|    38:03| Step 110 Time= 272.1806 Dt= 28.16933 Nodes=11056 Cells=21925 DOF=98941 RMS ERR= 9.436e-4 MAX ERR= 0.001900 TIME ERR(V1 )= 1.816e-4 Lanczos/DInv=(803) MEM(KiB)=274374
 +    7:33|    38:24| Step 111 Time= 300.0000 Dt= 27.81945 Nodes=11056 Cells=21925 DOF=98941 RMS ERR= 9.435e-4 MAX ERR= 0.001900 TIME ERR(V1 )= 1.441e-4 Lanczos/DInv=(828) MEM(KiB)=274374
 +    7:37|    38:44| Step 112 Time= 332.7994 Dt= 32.79940 Nodes=11056 Cells=21925 DOF=98941 RMS ERR= 9.435e-4 MAX ERR= 0.001900 TIME ERR(V1 )= 1.839e-4 Lanczos/DInv=(733) MEM(KiB)=274374
 +    7:40|    39:00| Step 113 Time= 370.9515 Dt= 38.15209 Nodes=11056 Cells=21925 DOF=98941 RMS ERR= 9.435e-4 MAX ERR= 0.001900 TIME ERR(V1 )= 2.103e-4 Lanczos/DInv=(577) MEM(KiB)=274374
 +    7:43|    39:15| Step 114 Time= 400.0000 Dt= 29.04851 Nodes=11056 Cells=21925 DOF=98941 RMS ERR= 9.435e-4 MAX ERR= 0.001900 TIME ERR(V1 )= 8.774e-5 Lanczos/DInv=(546) MEM(KiB)=274374
 +    7:47|    39:33| Step 115 Time= 443.9213 Dt= 43.92128 Nodes=11056 Cells=21925 DOF=98941 RMS ERR= 9.435e-4 MAX ERR= 0.001900 TIME ERR(V1 )= 2.199e-4 Lanczos/DInv=(599) MEM(KiB)=274374
 +    7:50|    39:50| Step 116 Time= 500.0000 Dt= 56.07872 Nodes=11056 Cells=21925 DOF=98941 RMS ERR= 9.436e-4 MAX ERR= 0.001900 TIME ERR(V1 )= 2.940e-4 Lanczos/DInv=(636) MEM(KiB)=274374
 +    7:54|    40:09| Step 117 Time= 550.3917 Dt= 50.39173 Nodes=11056 Cells=21925 DOF=98941 RMS ERR= 9.440e-4 MAX ERR= 0.001907 TIME ERR(V1 )= 1.805e-4 Lanczos/DInv=(638) MEM(KiB)=274374
 +    7:57|    40:27| Step 118 Time= 600.0000 Dt= 49.60827 Nodes=11056 Cells=21925 DOF=98941 RMS ERR= 9.447e-4 MAX ERR= 0.001919 TIME ERR(V1 )= 1.501e-4 Lanczos/DInv=(620) MEM(KiB)=274374
 +    7:59|    40:36| Step 119 Time= 658.7013 Dt= 58.70128 Nodes=11056 Cells=21925 DOF=98941 RMS ERR= 9.457e-4 MAX ERR= 0.001935 TIME ERR(V1 )= 1.883e-4 Lanczos/DInv=(151) MEM(KiB)=274246
 +    8:02|    40:53| Step 120 Time= 700.0000 Dt= 41.29872 Nodes=11056 Cells=21925 DOF=98941 RMS ERR= 9.464e-4 MAX ERR= 0.001949 TIME ERR(V1 )= 6.887e-5 Lanczos/DInv=(563) MEM(KiB)=274248
 +    8:05|    41:05| Step 121 Time= 768.1565 Dt= 68.15653 Nodes=11056 Cells=21925 DOF=98941 RMS ERR= 9.471e-4 MAX ERR= 0.001962 TIME ERR(V1 )= 2.094e-4 Lanczos/DInv=(342) MEM(KiB)=274248
 +    8:07|    41:15| Step 122 Time= 800.0000 Dt= 31.84347 Nodes=11056 Cells=21925 DOF=98941 RMS ERR= 9.472e-4 MAX ERR= 0.001964 TIME ERR(V1 )= 2.406e-5 Lanczos/DInv=(258) MEM(KiB)=274248
 +    8:09|    41:24| Step 123 Time= 878.4884 Dt= 78.48842 Nodes=11056 Cells=21925 DOF=98941 RMS ERR= 9.470e-4 MAX ERR= 0.001961 TIME ERR(V1 )= 2.585e-4 Lanczos/DInv=(175) MEM(KiB)=274248
 +    8:11|    41:34| Step 124 Time= 900.0000 Dt= 21.51158 Nodes=11056 Cells=21925 DOF=98941 RMS ERR= 9.468e-4 MAX ERR= 0.001959 TIME ERR(V1 )= 7.488e-6 Lanczos/DInv=(285) MEM(KiB)=274248
 +    8:15|    41:53| Step 125 Time= 1000.000 Dt= 100.0000 Nodes=11056 Cells=21925 DOF=98941 RMS ERR= 9.464e-4 MAX ERR= 0.001953 TIME ERR(V1 )= 3.530e-4 Lanczos/DInv=(639) MEM(KiB)=274376
 +    8:18|    42:08| Step 126 Time= 1088.972 Dt= 88.97203 Nodes=11056 Cells=21925 DOF=98941 RMS ERR= 9.464e-4 MAX ERR= 0.001953 TIME ERR(V1 )= 8.045e-5 Lanczos/DInv=(506) MEM(KiB)=274376
 +    8:22|    42:26| Step 127 Time= 1199.883 Dt= 110.9110 Nodes=11056 Cells=21925 DOF=98941 RMS ERR= 9.464e-4 MAX ERR= 0.001955 TIME ERR(V1 )= 1.349e-4 Lanczos/DInv=(699) MEM(KiB)=274376
 +    8:26|    42:46| Step 128 Time= 1332.142 Dt= 132.2587 Nodes=11056 Cells=21925 DOF=98941 RMS ERR= 9.464e-4 MAX ERR= 0.001955 TIME ERR(V1 )= 5.885e-5 Lanczos/DInv=(753) MEM(KiB)=274376
 +    8:29|    43:01| Step 129 Time= 1497.465 Dt= 165.3233 Nodes=11056 Cells=21925 DOF=98941 RMS ERR= 9.464e-4 MAX ERR= 0.001955 TIME ERR(V1 )= 3.621e-5 Lanczos/DInv=(578) MEM(KiB)=274376
 +    8:33|    43:23| Step 130 Time= 1704.119 Dt= 206.6542 Nodes=11056 Cells=21925 DOF=98941 RMS ERR= 9.464e-4 MAX ERR= 0.001955 TIME ERR(V1 )= 3.061e-5 Lanczos/DInv=(939) MEM(KiB)=274376
 +    8:37|    43:43| STEP FAILED at Dt= 295.8808. RETRY at Dt= 85.54721
 +    8:41|    44:05| Step 131 Time= 1789.666 Dt= 85.54721 Nodes=11056 Cells=21925 DOF=98941 RMS ERR= 9.508e-4 MAX ERR= 0.001964 TIME ERR(V1 )= 7.498e-4 Lanczos/DInv=(891) MEM(KiB)=274376
 +    8:46|    44:28| STEP FAILED at Dt= 85.54721. RETRY at Dt= 26.39248
 +    8:49|    44:47| STEP FAILED at Dt= 26.39248. RETRY at Dt= 10.11299
 +    8:52|    45:05| STEP FAILED at Dt= 10.11299. RETRY at Dt= 5.919405
 +    8:55|    45:20| Step 132 Time= 1795.586 Dt= 5.919405 Nodes=11056 Cells=21925 DOF=98941 RMS ERR= 0.001004 MAX ERR= 0.002074 TIME ERR(V1 )= 0.001886 Lanczos/DInv=(493) MEM(KiB)=274376
 +    8:58|    45:35| STEP FAILED at Dt= 5.919405. RETRY at Dt= 2.384744
 +    9:06|    46:13| STEP FAILED at Dt= 2.384744. RETRY at Dt= 1.613856
 +    9:08|    46:28| Step 133 Time= 1797.200 Dt= 1.613856 Nodes=11061 Cells=21935 DOF=98986 RMS ERR= 0.001040 MAX ERR= 0.002082 TIME ERR(V1 )= 0.003596 Lanczos/DInv=(507) MEM(KiB)=274406
 +    9:11|    46:43| Step 134 Time= 1798.813 Dt= 1.613856 Nodes=11074 Cells=21959 DOF=99097 RMS ERR= 0.001102 MAX ERR= 0.002185 TIME ERR(V1 )= 0.005999 Lanczos/DInv=(500) MEM(KiB)=274485
 +    9:16|    47:06| Step 135 Time= 1800.831 Dt= 2.017320 Nodes=11126 Cells=22047 DOF=99517 RMS ERR= 0.001254 MAX ERR= 0.002599 TIME ERR(V1 )= 0.002041 Lanczos/DInv=(868) MEM(KiB)=274777
 +    9:18|    47:21| STEP FAILED at Dt= 2.521650. RETRY at Dt= 1.229481
 +    9:23|    47:41| Step 136 Time= 1802.060 Dt= 1.229481 Nodes=11246 Cells=22259 DOF=100513 RMS ERR= 0.001277 MAX ERR= 0.002749 TIME ERR(V1 )= 0.005176 Lanczos/DInv=(777) MEM(KiB)=275472
 +    9:36|    48:50| Step 137 Time= 1803.290 Dt= 1.229481 Nodes=11340 Cells=22426 DOF=101296 RMS ERR= 0.001311 MAX ERR= 0.002846 TIME ERR(V1 )= 0.007119 Lanczos/DInv=(1000,1000,740) MEM(KiB)=276017
 +    9:39|    49:07| Step 138 Time= 1804.827 Dt= 1.536852 Nodes=11454 Cells=22653 DOF=102319 RMS ERR= 0.001128 MAX ERR= 0.002609 TIME ERR(V1 )= 0.005949 Lanczos/DInv=(592) MEM(KiB)=276741
 +    9:43|    49:27| Step 139 Time= 1806.748 Dt= 1.921065 Nodes=11500 Cells=22727 DOF=102679 RMS ERR= 0.001092 MAX ERR= 0.002189 TIME ERR(V1 )= 0.003368 Lanczos/DInv=(775) MEM(KiB)=276989
 +    9:46|    49:42| STEP FAILED at Dt= 2.401331. RETRY at Dt= 1.628542
 +    9:49|    49:57| Step 140 Time= 1808.376 Dt= 1.628542 Nodes=11547 Cells=22821 DOF=103102 RMS ERR= 0.001007 MAX ERR= 0.001991 TIME ERR(V1 )= 0.003622 Lanczos/DInv=(533) MEM(KiB)=277288
 +    9:52|    50:12| Step 141 Time= 1810.005 Dt= 1.628542 Nodes=11547 Cells=22821 DOF=103102 RMS ERR= 0.001031 MAX ERR= 0.002277 TIME ERR(V1 )= 0.003834 Lanczos/DInv=(494) MEM(KiB)=277288
 +    9:56|    50:32| Step 142 Time= 1812.040 Dt= 2.035677 Nodes=11563 Cells=22853 DOF=103246 RMS ERR= 9.999e-4 MAX ERR= 0.002028 TIME ERR(V1 )= 0.004727 Lanczos/DInv=(661) MEM(KiB)=277391
 +   10:00|    50:50| Step 143 Time= 1814.585 Dt= 2.544596 Nodes=11565 Cells=22857 DOF=103264 RMS ERR= 0.001012 MAX ERR= 0.002002 TIME ERR(V1 )= 0.004939 Lanczos/DInv=(637) MEM(KiB)=277404
 +   10:03|    51:06| Step 144 Time= 1817.766 Dt= 3.180745 Nodes=11568 Cells=22863 DOF=103291 RMS ERR= 0.001030 MAX ERR= 0.002054 TIME ERR(V1 )= 0.004761 Lanczos/DInv=(479) MEM(KiB)=277424
 +   10:06|    51:24| Step 145 Time= 1821.742 Dt= 3.975932 Nodes=11584 Cells=22879 DOF=103387 RMS ERR= 0.001105 MAX ERR= 0.002256 TIME ERR(V1 )= 0.004032 Lanczos/DInv=(614) MEM(KiB)=277489
 +   10:09|    51:39| Step 146 Time= 1826.712 Dt= 4.969914 Nodes=11641 Cells=22969 DOF=103828 RMS ERR= 0.001083 MAX ERR= 0.002175 TIME ERR(V1 )= 0.003234 Lanczos/DInv=(484) MEM(KiB)=277790
 +   10:12|    51:56| Step 147 Time= 1832.924 Dt= 6.212393 Nodes=11706 Cells=23083 DOF=104365 RMS ERR= 0.001021 MAX ERR= 0.002024 TIME ERR(V1 )= 0.003325 Lanczos/DInv=(521) MEM(KiB)=278162
 +   10:15|    52:11| Step 148 Time= 1840.690 Dt= 7.765491 Nodes=11738 Cells=23147 DOF=104653 RMS ERR= 9.707e-4 MAX ERR= 0.001997 TIME ERR(V1 )= 0.004312 Lanczos/DInv=(487) MEM(KiB)=278366
 +   10:18|    52:27| Step 149 Time= 1850.396 Dt= 9.706864 Nodes=11738 Cells=23147 DOF=104653 RMS ERR= 9.711e-4 MAX ERR= 0.001998 TIME ERR(V1 )= 0.005912 Lanczos/DInv=(489) MEM(KiB)=278366
 +   10:22|    52:44| STEP FAILED at Dt= 12.13358. RETRY at Dt= 8.139840
 +   10:25|    52:59| Step 150 Time= 1858.536 Dt= 8.139840 Nodes=11738 Cells=23147 DOF=104653 RMS ERR= 9.711e-4 MAX ERR= 0.001999 TIME ERR(V1 )= 0.003161 Lanczos/DInv=(481) MEM(KiB)=278366
 +   10:28|    53:15| Step 151 Time= 1866.676 Dt= 8.139840 Nodes=11738 Cells=23147 DOF=104653 RMS ERR= 9.709e-4 MAX ERR= 0.001998 TIME ERR(V1 )= 0.003217 Lanczos/DInv=(487) MEM(KiB)=278366
 +   10:31|    53:30| Step 152 Time= 1876.851 Dt= 10.17480 Nodes=11738 Cells=23147 DOF=104653 RMS ERR= 9.707e-4 MAX ERR= 0.001998 TIME ERR(V1 )= 0.005046 Lanczos/DInv=(495) MEM(KiB)=278366
 +   10:34|    53:48| Step 153 Time= 1889.569 Dt= 12.71850 Nodes=11738 Cells=23147 DOF=104653 RMS ERR= 9.706e-4 MAX ERR= 0.001997 TIME ERR(V1 )= 0.007451 Lanczos/DInv=(581) MEM(KiB)=278366
 +   10:37|    54:04| Step 154 Time= 1902.609 Dt= 13.03989 Nodes=11738 Cells=23147 DOF=104653 RMS ERR= 9.704e-4 MAX ERR= 0.001997 TIME ERR(V1 )= 0.006388 Lanczos/DInv=(480) MEM(KiB)=278366
 +   10:40|    54:22| Step 155 Time= 1914.992 Dt= 12.38270 Nodes=11738 Cells=23147 DOF=104653 RMS ERR= 9.704e-4 MAX ERR= 0.001997 TIME ERR(V1 )= 0.004308 Lanczos/DInv=(598) MEM(KiB)=278366
 +   10:44|    54:40| Step 156 Time= 1926.942 Dt= 11.95045 Nodes=11738 Cells=23147 DOF=104653 RMS ERR= 9.703e-4 MAX ERR= 0.001998 TIME ERR(V1 )= 0.002905 Lanczos/DInv=(587) MEM(KiB)=278366
 +   10:47|    54:56| Step 157 Time= 1938.893 Dt= 11.95045 Nodes=11738 Cells=23147 DOF=104653 RMS ERR= 9.703e-4 MAX ERR= 0.001998 TIME ERR(V1 )= 0.002017 Lanczos/DInv=(515) MEM(KiB)=278368
 +   10:50|    55:13| Step 158 Time= 1950.843 Dt= 11.95045 Nodes=11738 Cells=23147 DOF=104653 RMS ERR= 9.703e-4 MAX ERR= 0.001998 TIME ERR(V1 )= 0.001352 Lanczos/DInv=(588) MEM(KiB)=278368
 +   10:54|    55:31| Step 159 Time= 1962.794 Dt= 11.95045 Nodes=11738 Cells=23147 DOF=104653 RMS ERR= 9.703e-4 MAX ERR= 0.001998 TIME ERR(V1 )= 9.112e-4 Lanczos/DInv=(595) MEM(KiB)=278368
 +   10:57|    55:49| Step 160 Time= 1975.348 Dt= 12.55378 Nodes=11738 Cells=23147 DOF=104653 RMS ERR= 9.703e-4 MAX ERR= 0.001998 TIME ERR(V1 )= 6.945e-4 Lanczos/DInv=(597) MEM(KiB)=278368
 +   11:00|    56:05| Step 161 Time= 1988.661 Dt= 13.31378 Nodes=11738 Cells=23147 DOF=104653 RMS ERR= 9.703e-4 MAX ERR= 0.001998 TIME ERR(V1 )= 5.366e-4 Lanczos/DInv=(518) MEM(KiB)=278368
 +   11:04|    56:23| Step 162 Time= 2000.000 Dt= 11.33869 Nodes=11738 Cells=23147 DOF=104653 RMS ERR= 9.703e-4 MAX ERR= 0.001998 TIME ERR(V1 )= 2.734e-4 Lanczos/DInv=(584) MEM(KiB)=278368
 +   11:08|    56:41| Step 163 Time= 2014.351 Dt= 14.35077 Nodes=11738 Cells=23147 DOF=104653 RMS ERR= 9.703e-4 MAX ERR= 0.001998 TIME ERR(V1 )= 4.563e-4 Lanczos/DInv=(539) MEM(KiB)=284336
 +   11:12|    57:02| Step 164 Time= 2029.984 Dt= 15.63359 Nodes=11738 Cells=23147 DOF=104653 RMS ERR= 9.703e-4 MAX ERR= 0.001998 TIME ERR(V1 )= 4.842e-4 Lanczos/DInv=(747) MEM(KiB)=284336
 +   11:16|    57:20| Step 165 Time= 2046.949 Dt= 16.96429 Nodes=11738 Cells=23147 DOF=104653 RMS ERR= 9.703e-4 MAX ERR= 0.001998 TIME ERR(V1 )= 5.492e-4 Lanczos/DInv=(736) MEM(KiB)=284336
 +   11:20|    57:37| Step 166 Time= 2065.207 Dt= 18.25832 Nodes=11738 Cells=23147 DOF=104653 RMS ERR= 9.703e-4 MAX ERR= 0.001998 TIME ERR(V1 )= 5.916e-4 Lanczos/DInv=(649) MEM(KiB)=284336
 +   11:23|    57:55| Step 167 Time= 2084.765 Dt= 19.55815 Nodes=11738 Cells=23147 DOF=104653 RMS ERR= 9.703e-4 MAX ERR= 0.001998 TIME ERR(V1 )= 6.301e-4 Lanczos/DInv=(535) MEM(KiB)=284336
 +   11:27|    58:12| Step 168 Time= 2105.633 Dt= 20.86770 Nodes=11738 Cells=23147 DOF=104653 RMS ERR= 9.703e-4 MAX ERR= 0.001998 TIME ERR(V1 )= 6.633e-4 Lanczos/DInv=(619) MEM(KiB)=284336
 +   11:30|    58:31| Step 169 Time= 2127.827 Dt= 22.19383 Nodes=11738 Cells=23147 DOF=104653 RMS ERR= 9.703e-4 MAX ERR= 0.001998 TIME ERR(V1 )= 6.932e-4 Lanczos/DInv=(633) MEM(KiB)=284336
 +   11:34|    58:48| Step 170 Time= 2151.367 Dt= 23.54015 Nodes=11738 Cells=23147 DOF=104653 RMS ERR= 9.703e-4 MAX ERR= 0.001998 TIME ERR(V1 )= 7.098e-4 Lanczos/DInv=(523) MEM(KiB)=284336
 +   11:37|    59:05| Step 171 Time= 2176.299 Dt= 24.93192 Nodes=11738 Cells=23147 DOF=104653 RMS ERR= 9.703e-4 MAX ERR= 0.001998 TIME ERR(V1 )= 7.209e-4 Lanczos/DInv=(537) MEM(KiB)=284336
 +   11:40|    59:20| Step 172 Time= 2202.680 Dt= 26.38093 Nodes=11738 Cells=23147 DOF=104653 RMS ERR= 9.703e-4 MAX ERR= 0.001998 TIME ERR(V1 )= 7.247e-4 Lanczos/DInv=(428) MEM(KiB)=284336
 +   11:43|    59:35| Step 173 Time= 2230.585 Dt= 27.90512 Nodes=11738 Cells=23147 DOF=104653 RMS ERR= 9.703e-4 MAX ERR= 0.001998 TIME ERR(V1 )= 7.549e-4 Lanczos/DInv=(458) MEM(KiB)=284336
 +   11:46|    59:50| Step 174 Time= 2260.029 Dt= 29.44436 Nodes=11738 Cells=23147 DOF=104653 RMS ERR= 9.703e-4 MAX ERR= 0.001998 TIME ERR(V1 )= 7.592e-4 Lanczos/DInv=(420) MEM(KiB)=284336
 +   11:49|  1:00:05| Step 175 Time= 2291.087 Dt= 31.05800 Nodes=11738 Cells=23147 DOF=104653 RMS ERR= 9.703e-4 MAX ERR= 0.001998 TIME ERR(V1 )= 7.576e-4 Lanczos/DInv=(397) MEM(KiB)=284336
 +   11:51|  1:00:15| Step 176 Time= 2323.851 Dt= 32.76401 Nodes=11738 Cells=23147 DOF=104653 RMS ERR= 9.704e-4 MAX ERR= 0.001998 TIME ERR(V1 )= 7.600e-4 Lanczos/DInv=(202) MEM(KiB)=284336
 +   11:54|  1:00:29| Step 177 Time= 2358.409 Dt= 34.55738 Nodes=11738 Cells=23147 DOF=104653 RMS ERR= 9.704e-4 MAX ERR= 0.001998 TIME ERR(V1 )= 8.024e-4 Lanczos/DInv=(343) MEM(KiB)=284336
 +   11:56|  1:00:43| Step 178 Time= 2394.739 Dt= 36.33010 Nodes=11738 Cells=23147 DOF=104653 RMS ERR= 9.704e-4 MAX ERR= 0.001998 TIME ERR(V1 )= 8.245e-4 Lanczos/DInv=(363) MEM(KiB)=284336
 +   11:58|  1:00:52| Step 179 Time= 2432.871 Dt= 38.13205 Nodes=11738 Cells=23147 DOF=104653 RMS ERR= 9.704e-4 MAX ERR= 0.001998 TIME ERR(V1 )= 8.515e-4 Lanczos/DInv=(181) MEM(KiB)=284336
 +   12:01|  1:01:04| Step 180 Time= 2472.818 Dt= 39.94702 Nodes=11738 Cells=23147 DOF=104653 RMS ERR= 9.703e-4 MAX ERR= 0.001998 TIME ERR(V1 )= 9.997e-4 Lanczos/DInv=(287) MEM(KiB)=284336
 +   12:04|  1:01:19| Step 181 Time= 2514.277 Dt= 41.45930 Nodes=11738 Cells=23147 DOF=104653 RMS ERR= 9.703e-4 MAX ERR= 0.001998 TIME ERR(V1 )= 8.787e-4 Lanczos/DInv=(443) MEM(KiB)=284336
 +   12:07|  1:01:34| Step 182 Time= 2557.629 Dt= 43.35227 Nodes=11738 Cells=23147 DOF=104653 RMS ERR= 9.703e-4 MAX ERR= 0.001998 TIME ERR(V1 )= 7.805e-4 Lanczos/DInv=(511) MEM(KiB)=284336
 +   12:10|  1:01:51| Step 183 Time= 2603.281 Dt= 45.65176 Nodes=11738 Cells=23147 DOF=104653 RMS ERR= 9.703e-4 MAX ERR= 0.001998 TIME ERR(V1 )= 8.420e-4 Lanczos/DInv=(523) MEM(KiB)=284336
 +   12:13|  1:02:07| Step 184 Time= 2651.137 Dt= 47.85646 Nodes=11738 Cells=23147 DOF=104653 RMS ERR= 9.703e-4 MAX ERR= 0.001998 TIME ERR(V1 )= 0.001030 Lanczos/DInv=(516) MEM(KiB)=284336
 +   12:16|  1:02:21| Step 185 Time= 2700.721 Dt= 49.58364 Nodes=11738 Cells=23147 DOF=104653 RMS ERR= 9.703e-4 MAX ERR= 0.001998 TIME ERR(V1 )= 7.293e-4 Lanczos/DInv=(443) MEM(KiB)=284336
 +   12:19|  1:02:38| Step 186 Time= 2753.150 Dt= 52.42842 Nodes=11738 Cells=23147 DOF=104653 RMS ERR= 9.703e-4 MAX ERR= 0.001998 TIME ERR(V1 )= 2.448e-4 Lanczos/DInv=(515) MEM(KiB)=284336
 +   12:23|  1:02:55| Step 187 Time= 2812.819 Dt= 59.66993 Nodes=11738 Cells=23147 DOF=104653 RMS ERR= 9.703e-4 MAX ERR= 0.001998 TIME ERR(V1 )= 3.802e-4 Lanczos/DInv=(585) MEM(KiB)=284336
 +   12:26|  1:03:14| Step 188 Time= 2878.628 Dt= 65.80892 Nodes=11738 Cells=23147 DOF=104653 RMS ERR= 9.703e-4 MAX ERR= 0.001998 TIME ERR(V1 )= 3.877e-4 Lanczos/DInv=(666) MEM(KiB)=284336
 +   12:31|  1:03:34| Step 189 Time= 2951.111 Dt= 72.48267 Nodes=11738 Cells=23147 DOF=104653 RMS ERR= 9.703e-4 MAX ERR= 0.001998 TIME ERR(V1 )= 1.147e-4 Lanczos/DInv=(784) MEM(KiB)=284336
 +   12:34|  1:03:50| Step 190 Time= 3000.000 Dt= 48.88894 Nodes=11738 Cells=23147 DOF=104653 RMS ERR= 9.703e-4 MAX ERR= 0.001998 TIME ERR(V1 )= 3.219e-5 Lanczos/DInv=(520) MEM(KiB)=284336
 +   12:39|  1:04:16| Step 191 Time= 3087.611 Dt= 87.61131 Nodes=11738 Cells=23147 DOF=104653 RMS ERR= 9.703e-4 MAX ERR= 0.001998 TIME ERR(V1 )= 1.227e-4 Lanczos/DInv=(978) MEM(KiB)=284209
 +   12:48|  1:05:03| Step 192 Time= 3192.905 Dt= 105.2938 Nodes=11738 Cells=23147 DOF=104653 RMS ERR= 9.703e-4 MAX ERR= 0.001998 TIME ERR(V1 )= 2.454e-5 Lanczos/DInv=(1000,703) MEM(KiB)=284209
 +   12:58|  1:05:53| Step 193 Time= 3324.522 Dt= 131.6172 Nodes=11738 Cells=23147 DOF=104653 RMS ERR= 9.703e-4 MAX ERR= 0.001998 TIME ERR(V1 )= 4.214e-5 Lanczos/DInv=(1000,884) MEM(KiB)=284209
 +   13:08|  1:06:41| Step 194 Time= 3489.044 Dt= 164.5215 Nodes=11738 Cells=23147 DOF=104653 RMS ERR= 9.703e-4 MAX ERR= 0.001998 TIME ERR(V1 )= 1.662e-5 Lanczos/DInv=(1000,924) MEM(KiB)=284209
 +   13:17|  1:07:30| Step 195 Time= 3694.696 Dt= 205.6519 Nodes=11738 Cells=23147 DOF=104653 RMS ERR= 9.703e-4 MAX ERR= 0.001998 TIME ERR(V1 )= 7.122e-6 Lanczos/DInv=(1000,846) MEM(KiB)=284209
 +   13:22|  1:07:55| Step 196 Time= 4000.000 Dt= 305.3044 Nodes=11738 Cells=23147 DOF=104653 RMS ERR= 9.703e-4 MAX ERR= 0.001998 TIME ERR(V1 )= 4.696e-6 Lanczos/DInv=(973) MEM(KiB)=284209
 +   13:27|  1:08:17| Step 197 Time= 4257.065 Dt= 257.0648 Nodes=11738 Cells=23147 DOF=104653 RMS ERR= 9.703e-4 MAX ERR= 0.001998 TIME ERR(V1 )= 5.809e-7 Lanczos/DInv=(825) MEM(KiB)=284209
 +   13:31|  1:08:37| Step 198 Time= 4578.396 Dt= 321.3311 Nodes=11738 Cells=23147 DOF=104653 RMS ERR= 9.703e-4 MAX ERR= 0.001998 TIME ERR(V1 )= 3.228e-7 Lanczos/DInv=(705) MEM(KiB)=284209
 +   13:35|  1:09:00| Step 199 Time= 5000.000 Dt= 421.6041 Nodes=11738 Cells=23147 DOF=104653 RMS ERR= 9.703e-4 MAX ERR= 0.001998 TIME ERR(V1 )= 1.764e-7 Lanczos/DInv=(796) MEM(KiB)=284209
 +   13:36|  1:09:00| --DONE-- 10:55:16 10/19/25

 Stop Time:10:55:16 10/19/25  Elapsed Time:00:13:36
