FlexPDE Version 8.01n/W64  12:40:33 Mar  4 2025  Time:09:23:31 10/19/25  Microsoft Windows [Version 10.0.26100.6584]
Format:
 +   wall | charged | 
 +    6:49|    34:40| Step 104 Time= 130.6185 Dt= 11.79024 Nodes=12098 Cells=23783 DOF=107641 RMS ERR= 9.841e-4 MAX ERR= 0.001784 TIME ERR(V1 )= 2.036e-4 Lanczos/DInv=(563) MEM(KiB)=288869
 +    6:53|    34:58| Step 105 Time= 144.2252 Dt= 13.60668 Nodes=12098 Cells=23783 DOF=107641 RMS ERR= 9.828e-4 MAX ERR= 0.001782 TIME ERR(V1 )= 2.142e-4 Lanczos/DInv=(557) MEM(KiB)=288869
 +    6:56|    35:16| Step 106 Time= 159.8674 Dt= 15.64222 Nodes=12098 Cells=23783 DOF=107641 RMS ERR= 9.818e-4 MAX ERR= 0.001780 TIME ERR(V1 )= 2.170e-4 Lanczos/DInv=(527) MEM(KiB)=288869
 +    7:00|    35:35| Step 107 Time= 177.8323 Dt= 17.96492 Nodes=12098 Cells=23783 DOF=107641 RMS ERR= 9.812e-4 MAX ERR= 0.001779 TIME ERR(V1 )= 2.094e-4 Lanczos/DInv=(598) MEM(KiB)=288869
 +    7:03|    35:53| Step 108 Time= 200.0000 Dt= 22.16769 Nodes=12098 Cells=23783 DOF=107641 RMS ERR= 9.808e-4 MAX ERR= 0.001778 TIME ERR(V1 )= 2.280e-4 Lanczos/DInv=(589) MEM(KiB)=288869
 +    7:07|    36:13| Step 109 Time= 220.6881 Dt= 20.68805 Nodes=12098 Cells=23783 DOF=107641 RMS ERR= 9.806e-4 MAX ERR= 0.001778 TIME ERR(V1 )= 1.251e-4 Lanczos/DInv=(716) MEM(KiB)=288869
 +    7:11|    36:35| Step 110 Time= 245.5115 Dt= 24.82342 Nodes=12098 Cells=23783 DOF=107641 RMS ERR= 9.805e-4 MAX ERR= 0.001778 TIME ERR(V1 )= 1.574e-4 Lanczos/DInv=(734) MEM(KiB)=288869
 +    7:16|    37:01| Step 111 Time= 274.7430 Dt= 29.23148 Nodes=12098 Cells=23783 DOF=107641 RMS ERR= 9.804e-4 MAX ERR= 0.001778 TIME ERR(V1 )= 1.741e-4 Lanczos/DInv=(879) MEM(KiB)=288869
 +    7:21|    37:25| Step 112 Time= 300.0000 Dt= 25.25705 Nodes=12098 Cells=23783 DOF=107641 RMS ERR= 9.804e-4 MAX ERR= 0.001778 TIME ERR(V1 )= 9.951e-5 Lanczos/DInv=(846) MEM(KiB)=288869
 +    7:26|    37:49| Step 113 Time= 334.1479 Dt= 34.14785 Nodes=12098 Cells=23783 DOF=107641 RMS ERR= 9.805e-4 MAX ERR= 0.001778 TIME ERR(V1 )= 1.778e-4 Lanczos/DInv=(815) MEM(KiB)=288869
 +    7:30|    38:08| Step 114 Time= 373.9737 Dt= 39.82589 Nodes=12098 Cells=23783 DOF=107641 RMS ERR= 9.806e-4 MAX ERR= 0.001778 TIME ERR(V1 )= 1.885e-4 Lanczos/DInv=(659) MEM(KiB)=288869
 +    7:33|    38:24| Step 115 Time= 400.0000 Dt= 26.02625 Nodes=12098 Cells=23783 DOF=107641 RMS ERR= 9.808e-4 MAX ERR= 0.001778 TIME ERR(V1 )= 5.684e-5 Lanczos/DInv=(514) MEM(KiB)=288869
 +    7:38|    38:48| Step 116 Time= 446.2354 Dt= 46.23543 Nodes=12098 Cells=23783 DOF=107641 RMS ERR= 9.810e-4 MAX ERR= 0.001778 TIME ERR(V1 )= 2.211e-4 Lanczos/DInv=(845) MEM(KiB)=288869
 +    7:42|    39:09| Step 117 Time= 500.0000 Dt= 53.76457 Nodes=12098 Cells=23783 DOF=107641 RMS ERR= 9.812e-4 MAX ERR= 0.001778 TIME ERR(V1 )= 2.431e-4 Lanczos/DInv=(703) MEM(KiB)=288869
 +    7:47|    39:30| Step 118 Time= 553.0254 Dt= 53.02544 Nodes=12098 Cells=23783 DOF=107641 RMS ERR= 9.812e-4 MAX ERR= 0.001778 TIME ERR(V1 )= 1.704e-4 Lanczos/DInv=(708) MEM(KiB)=288869
 +    7:50|    39:48| Step 119 Time= 600.0000 Dt= 46.97456 Nodes=12098 Cells=23783 DOF=107641 RMS ERR= 9.811e-4 MAX ERR= 0.001778 TIME ERR(V1 )= 1.114e-4 Lanczos/DInv=(602) MEM(KiB)=288869
 +    7:55|    40:12| Step 120 Time= 662.0491 Dt= 62.04907 Nodes=12098 Cells=23783 DOF=107641 RMS ERR= 9.810e-4 MAX ERR= 0.001778 TIME ERR(V1 )= 2.139e-4 Lanczos/DInv=(868) MEM(KiB)=288871
 +    7:59|    40:31| Step 121 Time= 700.0000 Dt= 37.95093 Nodes=12098 Cells=23783 DOF=107641 RMS ERR= 9.809e-4 MAX ERR= 0.001778 TIME ERR(V1 )= 2.211e-5 Lanczos/DInv=(612) MEM(KiB)=288871
 +    8:04|    40:54| Step 122 Time= 771.3408 Dt= 71.34084 Nodes=12098 Cells=23783 DOF=107641 RMS ERR= 9.809e-4 MAX ERR= 0.001778 TIME ERR(V1 )= 6.653e-5 Lanczos/DInv=(796) MEM(KiB)=288871
 +    8:07|    41:10| Step 123 Time= 800.0000 Dt= 28.65916 Nodes=12098 Cells=23783 DOF=107641 RMS ERR= 9.809e-4 MAX ERR= 0.001778 TIME ERR(V1 )= 7.072e-6 Lanczos/DInv=(572) MEM(KiB)=288871
 +    8:17|    42:03| Step 124 Time= 900.0000 Dt= 100.0000 Nodes=12098 Cells=23783 DOF=107641 RMS ERR= 9.809e-4 MAX ERR= 0.001777 TIME ERR(V1 )= 6.795e-5 Lanczos/DInv=(1000,983) MEM(KiB)=288871
 +    8:22|    42:25| Step 125 Time= 1000.000 Dt= 100.0000 Nodes=12098 Cells=23783 DOF=107641 RMS ERR= 9.809e-4 MAX ERR= 0.001777 TIME ERR(V1 )= 2.859e-5 Lanczos/DInv=(771) MEM(KiB)=288871
 +    8:34|    43:25| Step 126 Time= 1089.176 Dt= 89.17605 Nodes=12098 Cells=23783 DOF=107641 RMS ERR= 9.809e-4 MAX ERR= 0.001778 TIME ERR(V1 )= 1.028e-5 Lanczos/DInv=(1000,1000,31) MEM(KiB)=288871
 +    8:44|    44:15| Step 127 Time= 1200.646 Dt= 111.4701 Nodes=12098 Cells=23783 DOF=107641 RMS ERR= 9.809e-4 MAX ERR= 0.001778 TIME ERR(V1 )= 3.399e-6 Lanczos/DInv=(1000,952) MEM(KiB)=288871
 +    8:49|    44:40| Step 128 Time= 1339.984 Dt= 139.3376 Nodes=12098 Cells=23783 DOF=107641 RMS ERR= 9.809e-4 MAX ERR= 0.001778 TIME ERR(V1 )= 5.402e-6 Lanczos/DInv=(843) MEM(KiB)=288871
 +    8:53|    45:05| Step 129 Time= 1514.156 Dt= 174.1720 Nodes=12098 Cells=23783 DOF=107641 RMS ERR= 9.809e-4 MAX ERR= 0.001778 TIME ERR(V1 )= 5.299e-6 Lanczos/DInv=(868) MEM(KiB)=288871
 +    8:58|    45:28| Step 130 Time= 1731.871 Dt= 217.7150 Nodes=12098 Cells=23783 DOF=107641 RMS ERR= 9.809e-4 MAX ERR= 0.001778 TIME ERR(V1 )= 1.504e-6 Lanczos/DInv=(771) MEM(KiB)=288871
 +    9:01|    45:47| STEP FAILED at Dt= 268.1293. RETRY at Dt= 80.54868
 +    9:06|    46:10| STEP FAILED at Dt= 80.54868. RETRY at Dt= 29.45652
 +    9:08|    46:22| Step 131 Time= 1761.327 Dt= 29.45652 Nodes=12098 Cells=23783 DOF=107641 RMS ERR= 9.809e-4 MAX ERR= 0.001778 TIME ERR(V1 )= 1.169e-8 Lanczos/DInv=(310) MEM(KiB)=288871
 +    9:12|    46:43| Step 132 Time= 1790.784 Dt= 29.45652 Nodes=12098 Cells=23783 DOF=107641 RMS ERR= 9.873e-4 MAX ERR= 0.001789 TIME ERR(V1 )= 0.001784 Lanczos/DInv=(765) MEM(KiB)=288871
 +    9:16|    47:03| STEP FAILED at Dt= 36.82065. RETRY at Dt= 11.62520
 +    9:19|    47:21| STEP FAILED at Dt= 11.62520. RETRY at Dt= 4.804899
 +    9:22|    47:35| Step 133 Time= 1795.589 Dt= 4.804899 Nodes=12098 Cells=23783 DOF=107641 RMS ERR= 0.001034 MAX ERR= 0.001874 TIME ERR(V1 )= 0.003346 Lanczos/DInv=(433) MEM(KiB)=288871
 +    9:25|    47:51| STEP FAILED at Dt= 4.804899. RETRY at Dt= 2.169308
 +    9:29|    48:11| Step 134 Time= 1797.758 Dt= 2.169308 Nodes=12098 Cells=23783 DOF=107641 RMS ERR= 0.001111 MAX ERR= 0.002013 TIME ERR(V1 )= 0.007306 Lanczos/DInv=(690) MEM(KiB)=288871
 +    9:32|    48:28| Step 135 Time= 1799.927 Dt= 2.169308 Nodes=12116 Cells=23819 DOF=107803 RMS ERR= 0.001198 MAX ERR= 0.002308 TIME ERR(V1 )= 0.008150 Lanczos/DInv=(547) MEM(KiB)=288986
 +    9:35|    48:45| STEP FAILED at Dt= 2.711635. RETRY at Dt= 1.505200
 +    9:39|    49:02| Step 136 Time= 1801.432 Dt= 1.505200 Nodes=12215 Cells=23986 DOF=108601 RMS ERR= 0.001232 MAX ERR= 0.002671 TIME ERR(V1 )= 0.003667 Lanczos/DInv=(449) MEM(KiB)=289544
 +    9:42|    49:18| STEP FAILED at Dt= 1.505200. RETRY at Dt= 1.012179
 +    9:45|    49:34| Step 137 Time= 1802.445 Dt= 1.012179 Nodes=12273 Cells=24102 DOF=109123 RMS ERR= 0.001068 MAX ERR= 0.001997 TIME ERR(V1 )= 0.003579 Lanczos/DInv=(460) MEM(KiB)=289911
 +    9:48|    49:51| Step 138 Time= 1803.457 Dt= 1.012179 Nodes=12273 Cells=24102 DOF=109123 RMS ERR= 0.001070 MAX ERR= 0.001997 TIME ERR(V1 )= 0.003277 Lanczos/DInv=(487) MEM(KiB)=289911
 +    9:51|    50:06| Step 139 Time= 1804.722 Dt= 1.265224 Nodes=12273 Cells=24102 DOF=109123 RMS ERR= 0.001070 MAX ERR= 0.001998 TIME ERR(V1 )= 0.002549 Lanczos/DInv=(448) MEM(KiB)=289911
 +    9:54|    50:22| Step 140 Time= 1806.304 Dt= 1.581530 Nodes=12273 Cells=24102 DOF=109123 RMS ERR= 0.001070 MAX ERR= 0.001998 TIME ERR(V1 )= 0.001694 Lanczos/DInv=(450) MEM(KiB)=289911
 +    9:57|    50:38| Step 141 Time= 1808.280 Dt= 1.976913 Nodes=12273 Cells=24102 DOF=109123 RMS ERR= 0.001070 MAX ERR= 0.001998 TIME ERR(V1 )= 0.004714 Lanczos/DInv=(406) MEM(KiB)=289911
 +   10:01|    50:57| STEP FAILED at Dt= 2.471141. RETRY at Dt= 1.695566
 +   10:04|    51:16| Step 142 Time= 1809.976 Dt= 1.695566 Nodes=12273 Cells=24102 DOF=109123 RMS ERR= 0.001070 MAX ERR= 0.001998 TIME ERR(V1 )= 0.003635 Lanczos/DInv=(564) MEM(KiB)=289911
 +   10:07|    51:34| Step 143 Time= 1811.672 Dt= 1.695566 Nodes=12273 Cells=24102 DOF=109123 RMS ERR= 0.001070 MAX ERR= 0.001998 TIME ERR(V1 )= 0.002936 Lanczos/DInv=(551) MEM(KiB)=289911
 +   10:10|    51:50| Step 144 Time= 1813.791 Dt= 2.119457 Nodes=12273 Cells=24102 DOF=109123 RMS ERR= 0.001070 MAX ERR= 0.001998 TIME ERR(V1 )= 0.003080 Lanczos/DInv=(489) MEM(KiB)=289911
 +   10:14|    52:10| Step 145 Time= 1816.440 Dt= 2.649321 Nodes=12273 Cells=24102 DOF=109123 RMS ERR= 0.001070 MAX ERR= 0.001997 TIME ERR(V1 )= 0.002831 Lanczos/DInv=(675) MEM(KiB)=289911
 +   10:18|    52:31| Step 146 Time= 1819.752 Dt= 3.311652 Nodes=12273 Cells=24102 DOF=109123 RMS ERR= 0.001070 MAX ERR= 0.001997 TIME ERR(V1 )= 0.002537 Lanczos/DInv=(658) MEM(KiB)=289911
 +   10:21|    52:47| Step 147 Time= 1823.892 Dt= 4.139565 Nodes=12273 Cells=24102 DOF=109123 RMS ERR= 0.001070 MAX ERR= 0.001997 TIME ERR(V1 )= 0.002163 Lanczos/DInv=(498) MEM(KiB)=289911
 +   10:24|    53:03| Step 148 Time= 1829.066 Dt= 5.174456 Nodes=12273 Cells=24102 DOF=109123 RMS ERR= 0.001070 MAX ERR= 0.001997 TIME ERR(V1 )= 0.002060 Lanczos/DInv=(434) MEM(KiB)=289911
 +   10:27|    53:19| Step 149 Time= 1835.534 Dt= 6.468070 Nodes=12273 Cells=24102 DOF=109123 RMS ERR= 0.001070 MAX ERR= 0.001997 TIME ERR(V1 )= 0.002531 Lanczos/DInv=(475) MEM(KiB)=289911
 +   10:31|    53:37| Step 150 Time= 1843.619 Dt= 8.085087 Nodes=12273 Cells=24102 DOF=109123 RMS ERR= 0.001070 MAX ERR= 0.001997 TIME ERR(V1 )= 0.003262 Lanczos/DInv=(506) MEM(KiB)=289911
 +   10:34|    53:54| Step 151 Time= 1853.726 Dt= 10.10636 Nodes=12273 Cells=24102 DOF=109123 RMS ERR= 0.001070 MAX ERR= 0.001997 TIME ERR(V1 )= 0.004497 Lanczos/DInv=(521) MEM(KiB)=289911
 +   10:37|    54:11| Step 152 Time= 1866.358 Dt= 12.63295 Nodes=12273 Cells=24102 DOF=109123 RMS ERR= 0.001070 MAX ERR= 0.001997 TIME ERR(V1 )= 0.007333 Lanczos/DInv=(581) MEM(KiB)=289911
 +   10:41|    54:32| STEP FAILED at Dt= 15.79119. RETRY at Dt= 10.12380
 +   10:45|    54:49| Step 153 Time= 1876.482 Dt= 10.12380 Nodes=12273 Cells=24102 DOF=109123 RMS ERR= 0.001070 MAX ERR= 0.001997 TIME ERR(V1 )= 0.003506 Lanczos/DInv=(558) MEM(KiB)=289911
 +   10:48|    55:07| Step 154 Time= 1886.606 Dt= 10.12380 Nodes=12273 Cells=24102 DOF=109123 RMS ERR= 0.001070 MAX ERR= 0.001997 TIME ERR(V1 )= 0.003172 Lanczos/DInv=(535) MEM(KiB)=289911
 +   10:51|    55:26| Step 155 Time= 1899.261 Dt= 12.65475 Nodes=12273 Cells=24102 DOF=109123 RMS ERR= 0.001070 MAX ERR= 0.001997 TIME ERR(V1 )= 0.004058 Lanczos/DInv=(553) MEM(KiB)=289911
 +   10:55|    55:44| Step 156 Time= 1915.079 Dt= 15.81844 Nodes=12273 Cells=24102 DOF=109123 RMS ERR= 0.001070 MAX ERR= 0.001997 TIME ERR(V1 )= 0.004708 Lanczos/DInv=(568) MEM(KiB)=289911
 +   10:59|    56:05| Step 157 Time= 1931.905 Dt= 16.82576 Nodes=12273 Cells=24102 DOF=109123 RMS ERR= 0.001070 MAX ERR= 0.001997 TIME ERR(V1 )= 0.003689 Lanczos/DInv=(709) MEM(KiB)=289914
 +   11:02|    56:23| Step 158 Time= 1948.253 Dt= 16.34820 Nodes=12273 Cells=24102 DOF=109123 RMS ERR= 0.001070 MAX ERR= 0.001997 TIME ERR(V1 )= 0.002357 Lanczos/DInv=(567) MEM(KiB)=289914
 +   11:06|    56:43| Step 159 Time= 1964.601 Dt= 16.34820 Nodes=12273 Cells=24102 DOF=109123 RMS ERR= 0.001070 MAX ERR= 0.001997 TIME ERR(V1 )= 0.001550 Lanczos/DInv=(670) MEM(KiB)=289914
 +   11:09|    57:00| Step 160 Time= 1980.950 Dt= 16.34820 Nodes=12273 Cells=24102 DOF=109123 RMS ERR= 0.001070 MAX ERR= 0.001997 TIME ERR(V1 )= 9.356e-4 Lanczos/DInv=(512) MEM(KiB)=289914
 +   11:13|    57:18| Step 161 Time= 2000.000 Dt= 19.05038 Nodes=12273 Cells=24102 DOF=109123 RMS ERR= 0.001070 MAX ERR= 0.001997 TIME ERR(V1 )= 7.910e-4 Lanczos/DInv=(591) MEM(KiB)=289914
 +   11:17|    57:39| Step 162 Time= 2017.120 Dt= 17.11994 Nodes=12273 Cells=24102 DOF=109123 RMS ERR= 0.001070 MAX ERR= 0.001997 TIME ERR(V1 )= 3.813e-4 Lanczos/DInv=(599) MEM(KiB)=296418
 +   11:22|    58:01| Step 163 Time= 2035.998 Dt= 18.87773 Nodes=12273 Cells=24102 DOF=109123 RMS ERR= 0.001070 MAX ERR= 0.001997 TIME ERR(V1 )= 4.312e-4 Lanczos/DInv=(821) MEM(KiB)=296418
 +   11:26|    58:26| Step 164 Time= 2056.640 Dt= 20.64281 Nodes=12273 Cells=24102 DOF=109123 RMS ERR= 0.001070 MAX ERR= 0.001997 TIME ERR(V1 )= 4.522e-4 Lanczos/DInv=(813) MEM(KiB)=296418
 +   11:30|    58:47| Step 165 Time= 2079.142 Dt= 22.50145 Nodes=12273 Cells=24102 DOF=109123 RMS ERR= 0.001070 MAX ERR= 0.001997 TIME ERR(V1 )= 4.796e-4 Lanczos/DInv=(740) MEM(KiB)=296418
 +   11:34|    59:09| Step 166 Time= 2103.574 Dt= 24.43208 Nodes=12273 Cells=24102 DOF=109123 RMS ERR= 0.001070 MAX ERR= 0.001997 TIME ERR(V1 )= 5.123e-4 Lanczos/DInv=(735) MEM(KiB)=296418
 +   11:38|    59:26| Step 167 Time= 2129.988 Dt= 26.41433 Nodes=12273 Cells=24102 DOF=109123 RMS ERR= 0.001070 MAX ERR= 0.001997 TIME ERR(V1 )= 5.300e-4 Lanczos/DInv=(646) MEM(KiB)=296418
 +   11:42|    59:49| Step 168 Time= 2158.483 Dt= 28.49448 Nodes=12273 Cells=24102 DOF=109123 RMS ERR= 0.001070 MAX ERR= 0.001997 TIME ERR(V1 )= 5.347e-4 Lanczos/DInv=(750) MEM(KiB)=296418
 +   11:46|  1:00:10| Step 169 Time= 2189.204 Dt= 30.72089 Nodes=12273 Cells=24102 DOF=109123 RMS ERR= 0.001070 MAX ERR= 0.001998 TIME ERR(V1 )= 5.737e-4 Lanczos/DInv=(640) MEM(KiB)=296418
 +   11:50|  1:00:30| Step 170 Time= 2222.176 Dt= 32.97220 Nodes=12273 Cells=24102 DOF=109123 RMS ERR= 0.001070 MAX ERR= 0.001998 TIME ERR(V1 )= 5.878e-4 Lanczos/DInv=(742) MEM(KiB)=296418
 +   11:55|  1:00:56| Step 171 Time= 2257.510 Dt= 35.33396 Nodes=12273 Cells=24102 DOF=109123 RMS ERR= 0.001070 MAX ERR= 0.001998 TIME ERR(V1 )= 7.080e-4 Lanczos/DInv=(953) MEM(KiB)=296418
 +   11:59|  1:01:18| Step 172 Time= 2294.939 Dt= 37.42873 Nodes=12273 Cells=24102 DOF=109123 RMS ERR= 0.001070 MAX ERR= 0.001997 TIME ERR(V1 )= 5.936e-4 Lanczos/DInv=(729) MEM(KiB)=296418
 +   12:03|  1:01:40| Step 173 Time= 2335.024 Dt= 40.08500 Nodes=12273 Cells=24102 DOF=109123 RMS ERR= 0.001070 MAX ERR= 0.001997 TIME ERR(V1 )= 5.762e-4 Lanczos/DInv=(749) MEM(KiB)=296418
 +   12:15|  1:02:44| Step 174 Time= 2378.034 Dt= 43.01086 Nodes=12273 Cells=24102 DOF=109123 RMS ERR= 0.001070 MAX ERR= 0.001997 TIME ERR(V1 )= 7.162e-4 Lanczos/DInv=(1000,1000,229) MEM(KiB)=296418
 +   12:27|  1:03:49| Step 175 Time= 2423.563 Dt= 45.52861 Nodes=12273 Cells=24102 DOF=109123 RMS ERR= 0.001070 MAX ERR= 0.001997 TIME ERR(V1 )= 6.908e-4 Lanczos/DInv=(1000,1000,206) MEM(KiB)=296418
 +   12:40|  1:04:57| Step 176 Time= 2471.863 Dt= 48.30042 Nodes=12273 Cells=24102 DOF=109123 RMS ERR= 0.001070 MAX ERR= 0.001997 TIME ERR(V1 )= 2.343e-4 Lanczos/DInv=(1000,1000,371) MEM(KiB)=296418
 +   12:52|  1:06:04| Step 177 Time= 2527.015 Dt= 55.15171 Nodes=12273 Cells=24102 DOF=109123 RMS ERR= 0.001070 MAX ERR= 0.001997 TIME ERR(V1 )= 2.628e-4 Lanczos/DInv=(1000,1000,362) MEM(KiB)=296418
 +   13:06|  1:07:19| Step 178 Time= 2589.457 Dt= 62.44156 Nodes=12273 Cells=24102 DOF=109123 RMS ERR= 0.001070 MAX ERR= 0.001997 TIME ERR(V1 )= 3.006e-4 Lanczos/DInv=(1000,1000,688) MEM(KiB)=296418
 +   13:19|  1:08:26| Step 179 Time= 2659.468 Dt= 70.01097 Nodes=12273 Cells=24102 DOF=109123 RMS ERR= 0.001070 MAX ERR= 0.001997 TIME ERR(V1 )= 8.905e-5 Lanczos/DInv=(1000,1000,401) MEM(KiB)=296418
 +   13:31|  1:09:32| Step 180 Time= 2745.958 Dt= 86.49052 Nodes=12273 Cells=24102 DOF=109123 RMS ERR= 0.001070 MAX ERR= 0.001997 TIME ERR(V1 )= 1.162e-4 Lanczos/DInv=(1000,1000,228) MEM(KiB)=296418
 +   13:41|  1:10:24| Step 181 Time= 2850.380 Dt= 104.4221 Nodes=12273 Cells=24102 DOF=109123 RMS ERR= 0.001070 MAX ERR= 0.001997 TIME ERR(V1 )= 1.238e-4 Lanczos/DInv=(1000,963) MEM(KiB)=296418
 +   13:51|  1:11:19| Step 182 Time= 3000.000 Dt= 149.6197 Nodes=12273 Cells=24102 DOF=109123 RMS ERR= 0.001070 MAX ERR= 0.001997 TIME ERR(V1 )= 1.753e-4 Lanczos/DInv=(1000,998) MEM(KiB)=296418
 +   14:03|  1:12:23| Step 183 Time= 3125.411 Dt= 125.4108 Nodes=12273 Cells=24102 DOF=109123 RMS ERR= 0.001070 MAX ERR= 0.001997 TIME ERR(V1 )= 6.845e-5 Lanczos/DInv=(1000,1000,127) MEM(KiB)=296290
 +   14:08|  1:12:48| Step 184 Time= 3282.174 Dt= 156.7635 Nodes=12273 Cells=24102 DOF=109123 RMS ERR= 0.001070 MAX ERR= 0.001997 TIME ERR(V1 )= 1.009e-4 Lanczos/DInv=(972) MEM(KiB)=296290
 +   14:12|  1:13:11| Step 185 Time= 3475.250 Dt= 193.0754 Nodes=12273 Cells=24102 DOF=109123 RMS ERR= 0.001070 MAX ERR= 0.001997 TIME ERR(V1 )= 4.169e-5 Lanczos/DInv=(767) MEM(KiB)=296290
 +   14:22|  1:14:02| Step 186 Time= 3716.594 Dt= 241.3442 Nodes=12273 Cells=24102 DOF=109123 RMS ERR= 0.001070 MAX ERR= 0.001997 TIME ERR(V1 )= 5.753e-5 Lanczos/DInv=(1000,863) MEM(KiB)=296290
 +   14:27|  1:14:27| Step 187 Time= 4000.000 Dt= 283.4061 Nodes=12273 Cells=24102 DOF=109123 RMS ERR= 0.001070 MAX ERR= 0.001997 TIME ERR(V1 )= 1.183e-5 Lanczos/DInv=(889) MEM(KiB)=296290
 +   14:31|  1:14:50| Step 188 Time= 4301.680 Dt= 301.6802 Nodes=12273 Cells=24102 DOF=109123 RMS ERR= 0.001070 MAX ERR= 0.001997 TIME ERR(V1 )= 9.946e-6 Lanczos/DInv=(780) MEM(KiB)=296291
 +   14:36|  1:15:12| Step 189 Time= 4678.781 Dt= 377.1003 Nodes=12273 Cells=24102 DOF=109123 RMS ERR= 0.001070 MAX ERR= 0.001997 TIME ERR(V1 )= 2.204e-6 Lanczos/DInv=(790) MEM(KiB)=296291
 +   14:40|  1:15:32| Step 190 Time= 5000.000 Dt= 321.2195 Nodes=12273 Cells=24102 DOF=109123 RMS ERR= 0.001070 MAX ERR= 0.001997 TIME ERR(V1 )= 9.788e-7 Lanczos/DInv=(732) MEM(KiB)=296291
 +   14:40|  1:15:33| --DONE-- 09:38:11 10/19/25

 Stop Time:09:38:12 10/19/25  Elapsed Time:00:14:41
