FlexPDE Version 8.01n/W64  12:40:33 Mar  4 2025  Time:10:03:41 10/19/25  Microsoft Windows [Version 10.0.26100.6584]
Format:
 +   wall | charged | 
 +    6:48|    35:15| Step 103 Time= 300.0000 Dt= 20.23390 Nodes=11217 Cells=22213 DOF=100288 RMS ERR= 8.970e-4 MAX ERR= 0.001955 TIME ERR(V1 )= 4.605e-5 Lanczos/DInv=(724) MEM(KiB)=276375
 +    6:52|    35:34| Step 104 Time= 337.1444 Dt= 37.14443 Nodes=11217 Cells=22213 DOF=100288 RMS ERR= 8.971e-4 MAX ERR= 0.001955 TIME ERR(V1 )= 2.077e-4 Lanczos/DInv=(620) MEM(KiB)=276375
 +    6:55|    35:52| Step 105 Time= 379.9464 Dt= 42.80195 Nodes=11217 Cells=22213 DOF=100288 RMS ERR= 8.971e-4 MAX ERR= 0.001955 TIME ERR(V1 )= 2.101e-4 Lanczos/DInv=(586) MEM(KiB)=276375
 +    6:59|    36:10| Step 106 Time= 400.0000 Dt= 20.05362 Nodes=11217 Cells=22213 DOF=100288 RMS ERR= 8.971e-4 MAX ERR= 0.001955 TIME ERR(V1 )= 2.673e-5 Lanczos/DInv=(563) MEM(KiB)=276375
 +    7:02|    36:23| Step 107 Time= 449.2777 Dt= 49.27765 Nodes=11217 Cells=22213 DOF=100288 RMS ERR= 8.970e-4 MAX ERR= 0.001955 TIME ERR(V1 )= 2.694e-4 Lanczos/DInv=(349) MEM(KiB)=276376
 +    7:05|    36:40| Step 108 Time= 500.0000 Dt= 50.72235 Nodes=11217 Cells=22213 DOF=100288 RMS ERR= 8.969e-4 MAX ERR= 0.001954 TIME ERR(V1 )= 1.902e-4 Lanczos/DInv=(602) MEM(KiB)=276376
 +    7:08|    36:57| Step 109 Time= 555.6909 Dt= 55.69090 Nodes=11217 Cells=22213 DOF=100288 RMS ERR= 8.968e-4 MAX ERR= 0.001954 TIME ERR(V1 )= 2.150e-4 Lanczos/DInv=(526) MEM(KiB)=276376
 +    7:11|    37:12| Step 110 Time= 600.0000 Dt= 44.30910 Nodes=11217 Cells=22213 DOF=100288 RMS ERR= 8.967e-4 MAX ERR= 0.001954 TIME ERR(V1 )= 9.845e-5 Lanczos/DInv=(510) MEM(KiB)=276376
 +    7:15|    37:26| Step 111 Time= 664.0039 Dt= 64.00394 Nodes=11217 Cells=22213 DOF=100288 RMS ERR= 8.965e-4 MAX ERR= 0.001953 TIME ERR(V1 )= 2.162e-4 Lanczos/DInv=(451) MEM(KiB)=276376
 +    7:16|    37:36| Step 112 Time= 700.0000 Dt= 35.99606 Nodes=11217 Cells=22213 DOF=100288 RMS ERR= 8.965e-4 MAX ERR= 0.001953 TIME ERR(V1 )= 3.986e-5 Lanczos/DInv=(224) MEM(KiB)=276376
 +    7:19|    37:45| Step 113 Time= 773.5267 Dt= 73.52671 Nodes=11217 Cells=22213 DOF=100288 RMS ERR= 8.965e-4 MAX ERR= 0.001953 TIME ERR(V1 )= 2.447e-4 Lanczos/DInv=(219) MEM(KiB)=276376
 +    7:20|    37:52| Step 114 Time= 800.0000 Dt= 26.47329 Nodes=11217 Cells=22213 DOF=100288 RMS ERR= 8.965e-4 MAX ERR= 0.001953 TIME ERR(V1 )= 1.257e-5 Lanczos/DInv=(103) MEM(KiB)=276376
 +    7:22|    38:01| Step 115 Time= 900.0000 Dt= 100.0000 Nodes=11217 Cells=22213 DOF=100288 RMS ERR= 8.969e-4 MAX ERR= 0.001952 TIME ERR(V1 )= 4.283e-4 Lanczos/DInv=(131) MEM(KiB)=276376
 +    7:25|    38:12| Step 116 Time= 1000.000 Dt= 100.0000 Nodes=11217 Cells=22213 DOF=100288 RMS ERR= 8.974e-4 MAX ERR= 0.001951 TIME ERR(V1 )= 2.722e-4 Lanczos/DInv=(249) MEM(KiB)=276376
 +    7:28|    38:27| Step 117 Time= 1083.687 Dt= 83.68660 Nodes=11217 Cells=22213 DOF=100288 RMS ERR= 8.978e-4 MAX ERR= 0.001951 TIME ERR(V1 )= 1.689e-4 Lanczos/DInv=(523) MEM(KiB)=276376
 +    7:30|    38:37| Step 118 Time= 1181.682 Dt= 97.99587 Nodes=11217 Cells=22213 DOF=100288 RMS ERR= 8.980e-4 MAX ERR= 0.001950 TIME ERR(V1 )= 1.882e-4 Lanczos/DInv=(246) MEM(KiB)=276376
 +    7:32|    38:47| Step 119 Time= 1295.464 Dt= 113.7819 Nodes=11217 Cells=22213 DOF=100288 RMS ERR= 8.978e-4 MAX ERR= 0.001949 TIME ERR(V1 )= 2.148e-4 Lanczos/DInv=(216) MEM(KiB)=276376
 +    7:35|    39:02| Step 120 Time= 1426.243 Dt= 130.7790 Nodes=11217 Cells=22213 DOF=100288 RMS ERR= 8.973e-4 MAX ERR= 0.001948 TIME ERR(V1 )= 2.917e-4 Lanczos/DInv=(543) MEM(KiB)=276377
 +    7:38|    39:15| Step 121 Time= 1573.192 Dt= 146.9482 Nodes=11217 Cells=22213 DOF=100288 RMS ERR= 8.970e-4 MAX ERR= 0.001947 TIME ERR(V1 )= 2.165e-4 Lanczos/DInv=(382) MEM(KiB)=276377
 +    7:40|    39:30| Step 122 Time= 1741.985 Dt= 168.7932 Nodes=11217 Cells=22213 DOF=100288 RMS ERR= 8.968e-4 MAX ERR= 0.001947 TIME ERR(V1 )= 8.923e-5 Lanczos/DInv=(471) MEM(KiB)=276377
 +    7:44|    39:51| STEP FAILED at Dt= 258.0152. RETRY at Dt= 75.78065
 +    7:48|    40:10| STEP FAILED at Dt= 75.78065. RETRY at Dt= 26.85164
 +    7:51|    40:24| Step 123 Time= 1768.836 Dt= 26.85164 Nodes=11217 Cells=22213 DOF=100288 RMS ERR= 8.967e-4 MAX ERR= 0.001947 TIME ERR(V1 )= 7.951e-7 Lanczos/DInv=(419) MEM(KiB)=276377
 +    7:54|    40:42| STEP FAILED at Dt= 26.85164. RETRY at Dt= 15.44982
 +    7:57|    40:58| Step 124 Time= 1784.286 Dt= 15.44982 Nodes=11217 Cells=22213 DOF=100288 RMS ERR= 8.969e-4 MAX ERR= 0.001947 TIME ERR(V1 )= 4.610e-5 Lanczos/DInv=(557) MEM(KiB)=276377
 +    8:01|    41:16| STEP FAILED at Dt= 15.44982. RETRY at Dt= 6.246489
 +    8:04|    41:34| Step 125 Time= 1790.533 Dt= 6.246489 Nodes=11217 Cells=22213 DOF=100288 RMS ERR= 9.007e-4 MAX ERR= 0.001955 TIME ERR(V1 )= 6.460e-4 Lanczos/DInv=(645) MEM(KiB)=276377
 +    8:07|    41:50| STEP FAILED at Dt= 6.246489. RETRY at Dt= 3.526092
 +    8:11|    42:08| Step 126 Time= 1794.059 Dt= 3.526092 Nodes=11217 Cells=22213 DOF=100288 RMS ERR= 9.175e-4 MAX ERR= 0.001991 TIME ERR(V1 )= 0.002929 Lanczos/DInv=(592) MEM(KiB)=276377
 +    8:14|    42:23| STEP FAILED at Dt= 3.526092. RETRY at Dt= 2.129479
 +    8:16|    42:39| Step 127 Time= 1796.188 Dt= 2.129479 Nodes=11217 Cells=22213 DOF=100288 RMS ERR= 9.513e-4 MAX ERR= 0.002065 TIME ERR(V1 )= 0.003877 Lanczos/DInv=(509) MEM(KiB)=276377
 +    8:19|    42:53| Step 128 Time= 1798.318 Dt= 2.129479 Nodes=11226 Cells=22226 DOF=100354 RMS ERR= 0.001033 MAX ERR= 0.002214 TIME ERR(V1 )= 0.007171 Lanczos/DInv=(468) MEM(KiB)=276423
 +    8:22|    43:07| Step 129 Time= 1800.980 Dt= 2.661849 Nodes=11253 Cells=22273 DOF=100576 RMS ERR= 0.001138 MAX ERR= 0.002680 TIME ERR(V1 )= 0.003745 Lanczos/DInv=(420) MEM(KiB)=276577
 +    8:25|    43:22| STEP FAILED at Dt= 3.327311. RETRY at Dt= 1.415846
 +    8:32|    44:00| Step 130 Time= 1802.396 Dt= 1.415846 Nodes=11293 Cells=22348 DOF=100921 RMS ERR= 0.001022 MAX ERR= 0.002304 TIME ERR(V1 )= 0.005687 Lanczos/DInv=(1000,390) MEM(KiB)=276819
 +    8:35|    44:16| STEP FAILED at Dt= 1.415846. RETRY at Dt= 0.973903
 +    8:44|    45:06| Step 131 Time= 1803.369 Dt= 0.973903 Nodes=11308 Cells=22372 DOF=101038 RMS ERR= 0.001006 MAX ERR= 0.002255 TIME ERR(V1 )= 0.003692 Lanczos/DInv=(1000,990) MEM(KiB)=276900
 +    8:47|    45:19| Step 132 Time= 1804.343 Dt= 0.973903 Nodes=11320 Cells=22396 DOF=101146 RMS ERR= 9.698e-4 MAX ERR= 0.002009 TIME ERR(V1 )= 0.001990 Lanczos/DInv=(429) MEM(KiB)=276977
 +    8:50|    45:32| Step 133 Time= 1805.561 Dt= 1.217379 Nodes=11321 Cells=22398 DOF=101155 RMS ERR= 9.698e-4 MAX ERR= 0.002005 TIME ERR(V1 )= 0.001252 Lanczos/DInv=(396) MEM(KiB)=276984
 +    8:52|    45:46| Step 134 Time= 1807.082 Dt= 1.521723 Nodes=11323 Cells=22402 DOF=101173 RMS ERR= 9.670e-4 MAX ERR= 0.001969 TIME ERR(V1 )= 0.001829 Lanczos/DInv=(388) MEM(KiB)=276996
 +    8:55|    46:01| Step 135 Time= 1808.985 Dt= 1.902154 Nodes=11323 Cells=22402 DOF=101173 RMS ERR= 9.675e-4 MAX ERR= 0.001970 TIME ERR(V1 )= 0.004583 Lanczos/DInv=(493) MEM(KiB)=276996
 +    8:58|    46:15| Step 136 Time= 1811.362 Dt= 2.377693 Nodes=11323 Cells=22402 DOF=101173 RMS ERR= 9.679e-4 MAX ERR= 0.001971 TIME ERR(V1 )= 0.007120 Lanczos/DInv=(499) MEM(KiB)=276996
 +    9:01|    46:31| Step 137 Time= 1814.334 Dt= 2.972116 Nodes=11323 Cells=22402 DOF=101173 RMS ERR= 9.680e-4 MAX ERR= 0.001972 TIME ERR(V1 )= 0.008290 Lanczos/DInv=(493) MEM(KiB)=276996
 +    9:04|    46:45| Step 138 Time= 1818.050 Dt= 3.715145 Nodes=11323 Cells=22402 DOF=101173 RMS ERR= 9.681e-4 MAX ERR= 0.001973 TIME ERR(V1 )= 0.007624 Lanczos/DInv=(458) MEM(KiB)=276996
 +    9:15|    47:43| STEP FAILED at Dt= 4.643931. RETRY at Dt= 3.223641
 +    9:18|    48:01| Step 139 Time= 1821.273 Dt= 3.223641 Nodes=11323 Cells=22402 DOF=101173 RMS ERR= 9.680e-4 MAX ERR= 0.001975 TIME ERR(V1 )= 0.002439 Lanczos/DInv=(589) MEM(KiB)=276996
 +    9:36|    49:32| Step 140 Time= 1824.497 Dt= 3.223641 Nodes=11323 Cells=22402 DOF=101173 RMS ERR= 9.682e-4 MAX ERR= 0.001973 TIME ERR(V1 )= 0.001165 Lanczos/DInv=(1000,1000,1000,581) MEM(KiB)=276996
 +    9:40|    49:53| Step 141 Time= 1828.526 Dt= 4.029551 Nodes=11323 Cells=22402 DOF=101173 RMS ERR= 9.683e-4 MAX ERR= 0.001973 TIME ERR(V1 )= 9.299e-4 Lanczos/DInv=(792) MEM(KiB)=276996
 +    9:44|    50:13| Step 142 Time= 1833.563 Dt= 5.036939 Nodes=11323 Cells=22402 DOF=101173 RMS ERR= 9.684e-4 MAX ERR= 0.001973 TIME ERR(V1 )= 0.001263 Lanczos/DInv=(701) MEM(KiB)=276996
 +    9:47|    50:28| Step 143 Time= 1839.859 Dt= 6.296174 Nodes=11323 Cells=22402 DOF=101173 RMS ERR= 9.682e-4 MAX ERR= 0.001974 TIME ERR(V1 )= 0.001391 Lanczos/DInv=(487) MEM(KiB)=276996
 +    9:51|    50:49| Step 144 Time= 1847.730 Dt= 7.870218 Nodes=11323 Cells=22402 DOF=101173 RMS ERR= 9.682e-4 MAX ERR= 0.001974 TIME ERR(V1 )= 0.001900 Lanczos/DInv=(720) MEM(KiB)=276996
 +    9:54|    51:04| Step 145 Time= 1857.567 Dt= 9.837772 Nodes=11323 Cells=22402 DOF=101173 RMS ERR= 9.683e-4 MAX ERR= 0.001975 TIME ERR(V1 )= 0.003147 Lanczos/DInv=(487) MEM(KiB)=276996
 +    9:57|    51:19| Step 146 Time= 1869.865 Dt= 12.29722 Nodes=11323 Cells=22402 DOF=101173 RMS ERR= 9.684e-4 MAX ERR= 0.001977 TIME ERR(V1 )= 0.005529 Lanczos/DInv=(488) MEM(KiB)=276996
 +   10:00|    51:35| Step 147 Time= 1882.162 Dt= 12.29722 Nodes=11323 Cells=22402 DOF=101173 RMS ERR= 9.685e-4 MAX ERR= 0.001977 TIME ERR(V1 )= 0.004949 Lanczos/DInv=(536) MEM(KiB)=276996
 +   10:03|    51:51| Step 148 Time= 1893.908 Dt= 11.74643 Nodes=11323 Cells=22402 DOF=101173 RMS ERR= 9.685e-4 MAX ERR= 0.001977 TIME ERR(V1 )= 0.003795 Lanczos/DInv=(491) MEM(KiB)=276996
 +   10:06|    52:06| Step 149 Time= 1905.307 Dt= 11.39880 Nodes=11323 Cells=22402 DOF=101173 RMS ERR= 9.684e-4 MAX ERR= 0.001976 TIME ERR(V1 )= 0.002689 Lanczos/DInv=(481) MEM(KiB)=276996
 +   10:09|    52:22| Step 150 Time= 1916.706 Dt= 11.39880 Nodes=11323 Cells=22402 DOF=101173 RMS ERR= 9.683e-4 MAX ERR= 0.001976 TIME ERR(V1 )= 0.001937 Lanczos/DInv=(501) MEM(KiB)=276996
 +   10:12|    52:38| Step 151 Time= 1928.105 Dt= 11.39880 Nodes=11323 Cells=22402 DOF=101173 RMS ERR= 9.683e-4 MAX ERR= 0.001975 TIME ERR(V1 )= 0.001361 Lanczos/DInv=(489) MEM(KiB)=276996
 +   10:15|    52:54| Step 152 Time= 1939.504 Dt= 11.39880 Nodes=11323 Cells=22402 DOF=101173 RMS ERR= 9.683e-4 MAX ERR= 0.001975 TIME ERR(V1 )= 9.565e-4 Lanczos/DInv=(479) MEM(KiB)=276996
 +   10:17|    53:09| Step 153 Time= 1951.477 Dt= 11.97318 Nodes=11323 Cells=22402 DOF=101173 RMS ERR= 9.682e-4 MAX ERR= 0.001975 TIME ERR(V1 )= 7.560e-4 Lanczos/DInv=(492) MEM(KiB)=276996
 +   10:21|    53:25| Step 154 Time= 1964.109 Dt= 12.63257 Nodes=11323 Cells=22402 DOF=101173 RMS ERR= 9.682e-4 MAX ERR= 0.001975 TIME ERR(V1 )= 5.938e-4 Lanczos/DInv=(542) MEM(KiB)=276996
 +   10:23|    53:40| Step 155 Time= 1977.638 Dt= 13.52871 Nodes=11323 Cells=22402 DOF=101173 RMS ERR= 9.682e-4 MAX ERR= 0.001975 TIME ERR(V1 )= 4.876e-4 Lanczos/DInv=(473) MEM(KiB)=276996
 +   10:27|    53:57| Step 156 Time= 1992.311 Dt= 14.67351 Nodes=11323 Cells=22402 DOF=101173 RMS ERR= 9.682e-4 MAX ERR= 0.001975 TIME ERR(V1 )= 4.102e-4 Lanczos/DInv=(554) MEM(KiB)=276996
 +   10:31|    54:17| Step 157 Time= 2000.000 Dt= 7.688513 Nodes=11323 Cells=22402 DOF=101173 RMS ERR= 9.682e-4 MAX ERR= 0.001975 TIME ERR(V1 )= 5.472e-5 Lanczos/DInv=(744) MEM(KiB)=276998
 +   10:34|    54:33| Step 158 Time= 2016.100 Dt= 16.09976 Nodes=11323 Cells=22402 DOF=101173 RMS ERR= 9.683e-4 MAX ERR= 0.001975 TIME ERR(V1 )= 3.157e-4 Lanczos/DInv=(482) MEM(KiB)=275994
 +   10:38|    54:52| Step 159 Time= 2034.088 Dt= 17.98836 Nodes=11323 Cells=22402 DOF=101173 RMS ERR= 9.683e-4 MAX ERR= 0.001975 TIME ERR(V1 )= 2.616e-4 Lanczos/DInv=(687) MEM(KiB)=275994
 +   10:42|    55:13| Step 160 Time= 2054.461 Dt= 20.37292 Nodes=11323 Cells=22402 DOF=101173 RMS ERR= 9.683e-4 MAX ERR= 0.001975 TIME ERR(V1 )= 3.184e-4 Lanczos/DInv=(692) MEM(KiB)=275994
 +   10:46|    55:32| Step 161 Time= 2077.210 Dt= 22.74912 Nodes=11323 Cells=22402 DOF=101173 RMS ERR= 9.683e-4 MAX ERR= 0.001975 TIME ERR(V1 )= 3.920e-4 Lanczos/DInv=(707) MEM(KiB)=275994
 +   10:50|    55:52| Step 162 Time= 2102.248 Dt= 25.03749 Nodes=11323 Cells=22402 DOF=101173 RMS ERR= 9.683e-4 MAX ERR= 0.001975 TIME ERR(V1 )= 4.554e-4 Lanczos/DInv=(713) MEM(KiB)=275994
 +   10:53|    56:10| Step 163 Time= 2129.527 Dt= 27.27901 Nodes=11323 Cells=22402 DOF=101173 RMS ERR= 9.683e-4 MAX ERR= 0.001975 TIME ERR(V1 )= 5.143e-4 Lanczos/DInv=(605) MEM(KiB)=275994
 +   10:56|    56:25| Step 164 Time= 2159.011 Dt= 29.48456 Nodes=11323 Cells=22402 DOF=101173 RMS ERR= 9.683e-4 MAX ERR= 0.001975 TIME ERR(V1 )= 5.452e-4 Lanczos/DInv=(469) MEM(KiB)=275994
 +   10:59|    56:42| Step 165 Time= 2190.760 Dt= 31.74863 Nodes=11323 Cells=22402 DOF=101173 RMS ERR= 9.683e-4 MAX ERR= 0.001975 TIME ERR(V1 )= 5.582e-4 Lanczos/DInv=(524) MEM(KiB)=275994
 +   11:02|    56:58| Step 166 Time= 2224.895 Dt= 34.13484 Nodes=11323 Cells=22402 DOF=101173 RMS ERR= 9.683e-4 MAX ERR= 0.001975 TIME ERR(V1 )= 5.861e-4 Lanczos/DInv=(441) MEM(KiB)=275994
 +   11:05|    57:12| Step 167 Time= 2261.481 Dt= 36.58677 Nodes=11323 Cells=22402 DOF=101173 RMS ERR= 9.683e-4 MAX ERR= 0.001975 TIME ERR(V1 )= 5.983e-4 Lanczos/DInv=(427) MEM(KiB)=275994
 +   11:07|    57:26| Step 168 Time= 2300.645 Dt= 39.16375 Nodes=11323 Cells=22402 DOF=101173 RMS ERR= 9.683e-4 MAX ERR= 0.001975 TIME ERR(V1 )= 6.211e-4 Lanczos/DInv=(443) MEM(KiB)=275994
 +   11:10|    57:40| Step 169 Time= 2342.469 Dt= 41.82338 Nodes=11323 Cells=22402 DOF=101173 RMS ERR= 9.683e-4 MAX ERR= 0.001975 TIME ERR(V1 )= 6.295e-4 Lanczos/DInv=(469) MEM(KiB)=275994
 +   11:13|    57:54| Step 170 Time= 2387.095 Dt= 44.62618 Nodes=11323 Cells=22402 DOF=101173 RMS ERR= 9.683e-4 MAX ERR= 0.001975 TIME ERR(V1 )= 6.304e-4 Lanczos/DInv=(436) MEM(KiB)=275994
 +   11:16|    58:07| Step 171 Time= 2434.707 Dt= 47.61270 Nodes=11323 Cells=22402 DOF=101173 RMS ERR= 9.683e-4 MAX ERR= 0.001975 TIME ERR(V1 )= 6.414e-4 Lanczos/DInv=(395) MEM(KiB)=275994
 +   11:17|    58:15| Step 172 Time= 2485.451 Dt= 50.74403 Nodes=11323 Cells=22402 DOF=101173 RMS ERR= 9.683e-4 MAX ERR= 0.001975 TIME ERR(V1 )= 6.550e-4 Lanczos/DInv=(106) MEM(KiB)=275994
 +   11:20|    58:28| Step 173 Time= 2539.462 Dt= 54.01067 Nodes=11323 Cells=22402 DOF=101173 RMS ERR= 9.683e-4 MAX ERR= 0.001975 TIME ERR(V1 )= 6.584e-4 Lanczos/DInv=(384) MEM(KiB)=275994
 +   11:21|    58:35| Step 174 Time= 2596.931 Dt= 57.46925 Nodes=11323 Cells=22402 DOF=101173 RMS ERR= 9.683e-4 MAX ERR= 0.001975 TIME ERR(V1 )= 6.541e-4 Lanczos/DInv=(92) MEM(KiB)=275994
 +   11:22|    58:42| Step 175 Time= 2658.106 Dt= 61.17434 Nodes=11323 Cells=22402 DOF=101173 RMS ERR= 9.683e-4 MAX ERR= 0.001975 TIME ERR(V1 )= 6.836e-4 Lanczos/DInv=(97) MEM(KiB)=275994
 +   11:24|    58:49| Step 176 Time= 2723.046 Dt= 64.94060 Nodes=11323 Cells=22402 DOF=101173 RMS ERR= 9.683e-4 MAX ERR= 0.001975 TIME ERR(V1 )= 7.022e-4 Lanczos/DInv=(113) MEM(KiB)=275994
 +   11:26|    58:57| Step 177 Time= 2791.872 Dt= 68.82528 Nodes=11323 Cells=22402 DOF=101173 RMS ERR= 9.683e-4 MAX ERR= 0.001975 TIME ERR(V1 )= 7.399e-4 Lanczos/DInv=(142) MEM(KiB)=275994
 +   11:27|    59:06| Step 178 Time= 2864.582 Dt= 72.71025 Nodes=11323 Cells=22402 DOF=101173 RMS ERR= 9.683e-4 MAX ERR= 0.001975 TIME ERR(V1 )= 7.937e-4 Lanczos/DInv=(174) MEM(KiB)=275994
 +   11:29|    59:13| Step 179 Time= 2941.072 Dt= 76.49002 Nodes=11323 Cells=22402 DOF=101173 RMS ERR= 9.683e-4 MAX ERR= 0.001975 TIME ERR(V1 )= 6.725e-4 Lanczos/DInv=(91) MEM(KiB)=275994
 +   11:30|    59:22| Step 180 Time= 3000.000 Dt= 58.92810 Nodes=11323 Cells=22402 DOF=101173 RMS ERR= 9.683e-4 MAX ERR= 0.001975 TIME ERR(V1 )= 3.057e-4 Lanczos/DInv=(170) MEM(KiB)=275994
 +   11:33|    59:32| Step 181 Time= 3081.282 Dt= 81.28171 Nodes=11323 Cells=22402 DOF=101173 RMS ERR= 9.683e-4 MAX ERR= 0.001975 TIME ERR(V1 )= 7.305e-4 Lanczos/DInv=(170) MEM(KiB)=275994
 +   11:36|    59:46| Step 182 Time= 3167.218 Dt= 85.93672 Nodes=11323 Cells=22402 DOF=101173 RMS ERR= 9.683e-4 MAX ERR= 0.001975 TIME ERR(V1 )= 6.979e-4 Lanczos/DInv=(500) MEM(KiB)=275994
 +   11:37|    59:55| Step 183 Time= 3258.330 Dt= 91.11144 Nodes=11323 Cells=22402 DOF=101173 RMS ERR= 9.683e-4 MAX ERR= 0.001975 TIME ERR(V1 )= 3.787e-4 Lanczos/DInv=(163) MEM(KiB)=275994
 +   11:40|  1:00:07| Step 184 Time= 3358.843 Dt= 100.5127 Nodes=11323 Cells=22402 DOF=101173 RMS ERR= 9.683e-4 MAX ERR= 0.001975 TIME ERR(V1 )= 2.229e-4 Lanczos/DInv=(305) MEM(KiB)=275994
 +   11:42|  1:00:21| Step 185 Time= 3474.043 Dt= 115.2007 Nodes=11323 Cells=22402 DOF=101173 RMS ERR= 9.683e-4 MAX ERR= 0.001975 TIME ERR(V1 )= 3.336e-4 Lanczos/DInv=(441) MEM(KiB)=275994
 +   11:45|  1:00:33| Step 186 Time= 3602.256 Dt= 128.2125 Nodes=11323 Cells=22402 DOF=101173 RMS ERR= 9.683e-4 MAX ERR= 0.001975 TIME ERR(V1 )= 2.013e-4 Lanczos/DInv=(346) MEM(KiB)=275994
 +   11:47|  1:00:45| Step 187 Time= 3750.350 Dt= 148.0943 Nodes=11323 Cells=22402 DOF=101173 RMS ERR= 9.683e-4 MAX ERR= 0.001975 TIME ERR(V1 )= 6.853e-5 Lanczos/DInv=(295) MEM(KiB)=275994
 +   11:50|  1:01:01| Step 188 Time= 3935.468 Dt= 185.1179 Nodes=11323 Cells=22402 DOF=101173 RMS ERR= 9.683e-4 MAX ERR= 0.001975 TIME ERR(V1 )= 1.148e-4 Lanczos/DInv=(529) MEM(KiB)=275994
 +   11:53|  1:01:17| Step 189 Time= 4000.000 Dt= 64.53200 Nodes=11323 Cells=22402 DOF=101173 RMS ERR= 9.683e-4 MAX ERR= 0.001975 TIME ERR(V1 )= 3.371e-6 Lanczos/DInv=(546) MEM(KiB)=275994
 +   11:57|  1:01:33| Step 190 Time= 4225.499 Dt= 225.4994 Nodes=11323 Cells=22402 DOF=101173 RMS ERR= 9.683e-4 MAX ERR= 0.001975 TIME ERR(V1 )= 1.986e-5 Lanczos/DInv=(502) MEM(KiB)=275994
 +   12:00|  1:01:52| Step 191 Time= 4507.374 Dt= 281.8742 Nodes=11323 Cells=22402 DOF=101173 RMS ERR= 9.683e-4 MAX ERR= 0.001975 TIME ERR(V1 )= 2.554e-5 Lanczos/DInv=(657) MEM(KiB)=275994
 +   12:04|  1:02:09| Step 192 Time= 4859.716 Dt= 352.3428 Nodes=11323 Cells=22402 DOF=101173 RMS ERR= 9.683e-4 MAX ERR= 0.001975 TIME ERR(V1 )= 3.933e-6 Lanczos/DInv=(609) MEM(KiB)=275994
 +   12:05|  1:02:17| Step 193 Time= 5000.000 Dt= 140.2836 Nodes=11323 Cells=22402 DOF=101173 RMS ERR= 9.683e-4 MAX ERR= 0.001975 TIME ERR(V1 )= 3.345e-7 Lanczos/DInv=(109) MEM(KiB)=275994
 +   12:05|  1:02:17| --DONE-- 10:15:47 10/19/25

 Stop Time:10:15:47 10/19/25  Elapsed Time:00:12:06
