FlexPDE Version 8.01n/W64  12:40:33 Mar  4 2025  Time:10:27:16 10/19/25  Microsoft Windows [Version 10.0.26100.6584]
Format:
 +   wall | charged | 
 +    4:51|    24:22| Step 102 Time= 1208.880 Dt= 116.0442 Nodes=10706 Cells=21303 DOF=96025 RMS ERR= 2.476e-4 MAX ERR= 6.857e-4 TIME ERR(V1 )= 4.754e-5 Lanczos/DInv=(671) MEM(KiB)=266576
 +    4:54|    24:40| Step 103 Time= 1353.935 Dt= 145.0553 Nodes=10706 Cells=21303 DOF=96025 RMS ERR= 2.466e-4 MAX ERR= 6.829e-4 TIME ERR(V1 )= 5.671e-5 Lanczos/DInv=(672) MEM(KiB)=266576
 +    4:58|    24:58| Step 104 Time= 1535.254 Dt= 181.3191 Nodes=10706 Cells=21303 DOF=96025 RMS ERR= 2.458e-4 MAX ERR= 6.806e-4 TIME ERR(V1 )= 7.316e-5 Lanczos/DInv=(677) MEM(KiB)=266576
 +    5:01|    25:17| Step 105 Time= 1761.903 Dt= 226.6489 Nodes=10706 Cells=21303 DOF=96025 RMS ERR= 2.451e-4 MAX ERR= 6.787e-4 TIME ERR(V1 )= 9.755e-5 Lanczos/DInv=(699) MEM(KiB)=266576
 +    5:04|    25:31| STEP FAILED at Dt= 238.0972. RETRY at Dt= 73.65486
 +    5:06|    25:43| STEP FAILED at Dt= 73.65486. RETRY at Dt= 28.11888
 +    5:09|    25:56| Step 106 Time= 1790.022 Dt= 28.11888 Nodes=10706 Cells=21303 DOF=96025 RMS ERR= 2.461e-4 MAX ERR= 6.813e-4 TIME ERR(V1 )= 2.550e-4 Lanczos/DInv=(490) MEM(KiB)=266576
 +    5:12|    26:10| STEP FAILED at Dt= 28.11888. RETRY at Dt= 9.379320
 +    5:14|    26:24| STEP FAILED at Dt= 9.379320. RETRY at Dt= 4.802311
 +    5:17|    26:37| Step 107 Time= 1794.824 Dt= 4.802311 Nodes=10706 Cells=21303 DOF=96025 RMS ERR= 2.530e-4 MAX ERR= 7.011e-4 TIME ERR(V1 )= 0.002227 Lanczos/DInv=(392) MEM(KiB)=266576
 +    5:19|    26:48| STEP FAILED at Dt= 4.802311. RETRY at Dt= 2.303965
 +    5:21|    26:59| Step 108 Time= 1797.128 Dt= 2.303965 Nodes=10706 Cells=21303 DOF=96025 RMS ERR= 2.652e-4 MAX ERR= 7.381e-4 TIME ERR(V1 )= 0.005903 Lanczos/DInv=(299) MEM(KiB)=266576
 +    5:23|    27:10| STEP FAILED at Dt= 2.303965. RETRY at Dt= 1.583295
 +    5:25|    27:21| Step 109 Time= 1798.711 Dt= 1.583295 Nodes=10706 Cells=21303 DOF=96025 RMS ERR= 2.837e-4 MAX ERR= 7.890e-4 TIME ERR(V1 )= 0.003899 Lanczos/DInv=(306) MEM(KiB)=266576
 +    5:27|    27:31| Step 110 Time= 1800.295 Dt= 1.583295 Nodes=10706 Cells=21303 DOF=96025 RMS ERR= 3.153e-4 MAX ERR= 8.777e-4 TIME ERR(V1 )= 0.001209 Lanczos/DInv=(323) MEM(KiB)=266576
 +    5:29|    27:43| STEP FAILED at Dt= 1.979118. RETRY at Dt= 1.292336
 +    5:32|    27:55| Step 111 Time= 1801.587 Dt= 1.292336 Nodes=10706 Cells=21303 DOF=96025 RMS ERR= 3.511e-4 MAX ERR= 9.791e-4 TIME ERR(V1 )= 0.003440 Lanczos/DInv=(360) MEM(KiB)=266576
 +    5:34|    28:06| Step 112 Time= 1802.879 Dt= 1.292336 Nodes=10706 Cells=21303 DOF=96025 RMS ERR= 3.589e-4 MAX ERR= 9.812e-4 TIME ERR(V1 )= 0.005366 Lanczos/DInv=(353) MEM(KiB)=266576
 +    5:36|    28:18| Step 113 Time= 1804.495 Dt= 1.615420 Nodes=10706 Cells=21303 DOF=96025 RMS ERR= 3.600e-4 MAX ERR= 9.825e-4 TIME ERR(V1 )= 0.006205 Lanczos/DInv=(331) MEM(KiB)=266576
 +    5:38|    28:29| Step 114 Time= 1806.514 Dt= 2.019275 Nodes=10706 Cells=21303 DOF=96025 RMS ERR= 3.605e-4 MAX ERR= 9.841e-4 TIME ERR(V1 )= 0.003516 Lanczos/DInv=(304) MEM(KiB)=266576
 +    5:40|    28:39| Step 115 Time= 1809.038 Dt= 2.524093 Nodes=10706 Cells=21303 DOF=96025 RMS ERR= 3.608e-4 MAX ERR= 9.842e-4 TIME ERR(V1 )= 0.007249 Lanczos/DInv=(310) MEM(KiB)=266576
 +    5:43|    28:50| STEP FAILED at Dt= 3.155117. RETRY at Dt= 1.951714
 +    5:45|    29:01| Step 116 Time= 1810.990 Dt= 1.951714 Nodes=10706 Cells=21303 DOF=96025 RMS ERR= 3.610e-4 MAX ERR= 9.842e-4 TIME ERR(V1 )= 0.004371 Lanczos/DInv=(338) MEM(KiB)=266576
 +    5:47|    29:13| Step 117 Time= 1812.941 Dt= 1.951714 Nodes=10706 Cells=21303 DOF=96025 RMS ERR= 3.610e-4 MAX ERR= 9.843e-4 TIME ERR(V1 )= 0.003243 Lanczos/DInv=(341) MEM(KiB)=266576
 +    5:49|    29:26| Step 118 Time= 1815.381 Dt= 2.439642 Nodes=10706 Cells=21303 DOF=96025 RMS ERR= 3.610e-4 MAX ERR= 9.852e-4 TIME ERR(V1 )= 0.002889 Lanczos/DInv=(400) MEM(KiB)=266576
 +    5:52|    29:37| Step 119 Time= 1818.431 Dt= 3.049553 Nodes=10706 Cells=21303 DOF=96025 RMS ERR= 3.613e-4 MAX ERR= 9.867e-4 TIME ERR(V1 )= 0.002263 Lanczos/DInv=(376) MEM(KiB)=266576
 +    5:54|    29:50| Step 120 Time= 1822.243 Dt= 3.811941 Nodes=10706 Cells=21303 DOF=96025 RMS ERR= 3.615e-4 MAX ERR= 9.891e-4 TIME ERR(V1 )= 0.001781 Lanczos/DInv=(403) MEM(KiB)=266578
 +    5:57|    30:03| Step 121 Time= 1827.008 Dt= 4.764926 Nodes=10706 Cells=21303 DOF=96025 RMS ERR= 3.613e-4 MAX ERR= 9.875e-4 TIME ERR(V1 )= 0.001481 Lanczos/DInv=(401) MEM(KiB)=266578
 +    5:59|    30:16| Step 122 Time= 1832.964 Dt= 5.956158 Nodes=10706 Cells=21303 DOF=96025 RMS ERR= 3.610e-4 MAX ERR= 9.848e-4 TIME ERR(V1 )= 0.001600 Lanczos/DInv=(420) MEM(KiB)=266578
 +    6:01|    30:29| Step 123 Time= 1840.409 Dt= 7.445197 Nodes=10706 Cells=21303 DOF=96025 RMS ERR= 3.609e-4 MAX ERR= 9.833e-4 TIME ERR(V1 )= 0.001929 Lanczos/DInv=(411) MEM(KiB)=266578
 +    6:04|    30:42| Step 124 Time= 1849.715 Dt= 9.306496 Nodes=10706 Cells=21303 DOF=96025 RMS ERR= 3.610e-4 MAX ERR= 9.828e-4 TIME ERR(V1 )= 0.002388 Lanczos/DInv=(451) MEM(KiB)=266578
 +    6:07|    30:56| Step 125 Time= 1861.348 Dt= 11.63312 Nodes=10706 Cells=21303 DOF=96025 RMS ERR= 3.612e-4 MAX ERR= 9.826e-4 TIME ERR(V1 )= 0.003600 Lanczos/DInv=(456) MEM(KiB)=266578
 +    6:10|    31:11| Step 126 Time= 1875.890 Dt= 14.54140 Nodes=10706 Cells=21303 DOF=96025 RMS ERR= 3.614e-4 MAX ERR= 9.823e-4 TIME ERR(V1 )= 0.005888 Lanczos/DInv=(423) MEM(KiB)=266578
 +    6:12|    31:25| Step 127 Time= 1893.229 Dt= 17.33961 Nodes=10706 Cells=21303 DOF=96025 RMS ERR= 3.614e-4 MAX ERR= 9.817e-4 TIME ERR(V1 )= 0.007736 Lanczos/DInv=(444) MEM(KiB)=266578
 +    6:15|    31:40| Step 128 Time= 1909.574 Dt= 16.34453 Nodes=10706 Cells=21303 DOF=96025 RMS ERR= 3.614e-4 MAX ERR= 9.808e-4 TIME ERR(V1 )= 0.004917 Lanczos/DInv=(454) MEM(KiB)=266578
 +    6:18|    31:55| Step 129 Time= 1925.260 Dt= 15.68616 Nodes=10706 Cells=21303 DOF=96025 RMS ERR= 3.616e-4 MAX ERR= 9.801e-4 TIME ERR(V1 )= 0.003259 Lanczos/DInv=(457) MEM(KiB)=266578
 +    6:21|    32:08| Step 130 Time= 1940.586 Dt= 15.32568 Nodes=10706 Cells=21303 DOF=96025 RMS ERR= 3.617e-4 MAX ERR= 9.804e-4 TIME ERR(V1 )= 0.002049 Lanczos/DInv=(492) MEM(KiB)=266578
 +    6:23|    32:22| Step 131 Time= 1955.912 Dt= 15.32568 Nodes=10706 Cells=21303 DOF=96025 RMS ERR= 3.616e-4 MAX ERR= 9.792e-4 TIME ERR(V1 )= 0.001311 Lanczos/DInv=(476) MEM(KiB)=266578
 +    6:26|    32:36| Step 132 Time= 1971.564 Dt= 15.65234 Nodes=10706 Cells=21303 DOF=96025 RMS ERR= 3.618e-4 MAX ERR= 9.791e-4 TIME ERR(V1 )= 8.733e-4 Lanczos/DInv=(503) MEM(KiB)=266578
 +    6:29|    32:51| Step 133 Time= 1987.937 Dt= 16.37292 Nodes=10706 Cells=21303 DOF=96025 RMS ERR= 3.618e-4 MAX ERR= 9.789e-4 TIME ERR(V1 )= 6.248e-4 Lanczos/DInv=(563) MEM(KiB)=266578
 +    6:32|    33:07| Step 134 Time= 2000.000 Dt= 12.06321 Nodes=10706 Cells=21303 DOF=96025 RMS ERR= 3.617e-4 MAX ERR= 9.788e-4 TIME ERR(V1 )= 1.905e-4 Lanczos/DInv=(534) MEM(KiB)=266578
 +    6:35|    33:22| Step 135 Time= 2017.478 Dt= 17.47833 Nodes=10706 Cells=21303 DOF=96025 RMS ERR= 3.616e-4 MAX ERR= 9.788e-4 TIME ERR(V1 )= 3.711e-4 Lanczos/DInv=(517) MEM(KiB)=263762
 +    6:38|    33:38| Step 136 Time= 2036.787 Dt= 19.30879 Nodes=10706 Cells=21303 DOF=96025 RMS ERR= 3.616e-4 MAX ERR= 9.789e-4 TIME ERR(V1 )= 2.781e-4 Lanczos/DInv=(623) MEM(KiB)=263762
 +    6:42|    33:54| Step 137 Time= 2058.558 Dt= 21.77085 Nodes=10706 Cells=21303 DOF=96025 RMS ERR= 3.617e-4 MAX ERR= 9.790e-4 TIME ERR(V1 )= 2.845e-4 Lanczos/DInv=(621) MEM(KiB)=263762
 +    6:45|    34:11| Step 138 Time= 2083.065 Dt= 24.50681 Nodes=10706 Cells=21303 DOF=96025 RMS ERR= 3.617e-4 MAX ERR= 9.790e-4 TIME ERR(V1 )= 2.860e-4 Lanczos/DInv=(668) MEM(KiB)=263762
 +    6:48|    34:27| Step 139 Time= 2110.641 Dt= 27.57572 Nodes=10706 Cells=21303 DOF=96025 RMS ERR= 3.617e-4 MAX ERR= 9.791e-4 TIME ERR(V1 )= 2.886e-4 Lanczos/DInv=(619) MEM(KiB)=263762
 +    6:51|    34:42| Step 140 Time= 2141.649 Dt= 31.00880 Nodes=10706 Cells=21303 DOF=96025 RMS ERR= 3.617e-4 MAX ERR= 9.790e-4 TIME ERR(V1 )= 2.910e-4 Lanczos/DInv=(551) MEM(KiB)=263762
 +    6:54|    34:58| Step 141 Time= 2176.498 Dt= 34.84897 Nodes=10706 Cells=21303 DOF=96025 RMS ERR= 3.617e-4 MAX ERR= 9.790e-4 TIME ERR(V1 )= 2.956e-4 Lanczos/DInv=(635) MEM(KiB)=263762
 +    6:58|    35:14| Step 142 Time= 2215.619 Dt= 39.12025 Nodes=10706 Cells=21303 DOF=96025 RMS ERR= 3.617e-4 MAX ERR= 9.791e-4 TIME ERR(V1 )= 2.953e-4 Lanczos/DInv=(637) MEM(KiB)=263762
 +    7:01|    35:32| Step 143 Time= 2259.536 Dt= 43.91797 Nodes=10706 Cells=21303 DOF=96025 RMS ERR= 3.617e-4 MAX ERR= 9.791e-4 TIME ERR(V1 )= 3.007e-4 Lanczos/DInv=(637) MEM(KiB)=263762
 +    7:04|    35:49| Step 144 Time= 2308.776 Dt= 49.23963 Nodes=10706 Cells=21303 DOF=96025 RMS ERR= 3.617e-4 MAX ERR= 9.790e-4 TIME ERR(V1 )= 3.045e-4 Lanczos/DInv=(628) MEM(KiB)=263762
 +    7:07|    36:05| Step 145 Time= 2363.933 Dt= 55.15709 Nodes=10706 Cells=21303 DOF=96025 RMS ERR= 3.617e-4 MAX ERR= 9.789e-4 TIME ERR(V1 )= 3.072e-4 Lanczos/DInv=(630) MEM(KiB)=263762
 +    7:10|    36:22| Step 146 Time= 2425.680 Dt= 61.74670 Nodes=10706 Cells=21303 DOF=96025 RMS ERR= 3.616e-4 MAX ERR= 9.789e-4 TIME ERR(V1 )= 3.101e-4 Lanczos/DInv=(626) MEM(KiB)=263762
 +    7:14|    36:38| Step 147 Time= 2494.757 Dt= 69.07696 Nodes=10706 Cells=21303 DOF=96025 RMS ERR= 3.616e-4 MAX ERR= 9.788e-4 TIME ERR(V1 )= 3.129e-4 Lanczos/DInv=(655) MEM(KiB)=263762
 +    7:17|    36:56| Step 148 Time= 2571.985 Dt= 77.22781 Nodes=10706 Cells=21303 DOF=96025 RMS ERR= 3.616e-4 MAX ERR= 9.787e-4 TIME ERR(V1 )= 3.153e-4 Lanczos/DInv=(626) MEM(KiB)=263762
 +    7:19|    37:08| Step 149 Time= 2658.278 Dt= 86.29338 Nodes=10706 Cells=21303 DOF=96025 RMS ERR= 3.616e-4 MAX ERR= 9.787e-4 TIME ERR(V1 )= 3.112e-4 Lanczos/DInv=(358) MEM(KiB)=263762
 +    7:22|    37:24| Step 150 Time= 2754.791 Dt= 96.51313 Nodes=10706 Cells=21303 DOF=96025 RMS ERR= 3.616e-4 MAX ERR= 9.786e-4 TIME ERR(V1 )= 3.222e-4 Lanczos/DInv=(570) MEM(KiB)=263762
 +    7:26|    37:41| Step 151 Time= 2862.470 Dt= 107.6789 Nodes=10706 Cells=21303 DOF=96025 RMS ERR= 3.615e-4 MAX ERR= 9.786e-4 TIME ERR(V1 )= 3.104e-4 Lanczos/DInv=(647) MEM(KiB)=263762
 +    7:29|    37:57| Step 152 Time= 3000.000 Dt= 137.5299 Nodes=10706 Cells=21303 DOF=96025 RMS ERR= 3.615e-4 MAX ERR= 9.785e-4 TIME ERR(V1 )= 4.195e-4 Lanczos/DInv=(668) MEM(KiB)=263762
 +    7:33|    38:14| Step 153 Time= 3120.454 Dt= 120.4536 Nodes=10706 Cells=21303 DOF=96025 RMS ERR= 3.615e-4 MAX ERR= 9.785e-4 TIME ERR(V1 )= 2.164e-4 Lanczos/DInv=(658) MEM(KiB)=264018
 +    7:36|    38:32| Step 154 Time= 3258.822 Dt= 138.3682 Nodes=10706 Cells=21303 DOF=96025 RMS ERR= 3.615e-4 MAX ERR= 9.784e-4 TIME ERR(V1 )= 2.492e-4 Lanczos/DInv=(662) MEM(KiB)=264018
 +    7:40|    38:48| Step 155 Time= 3416.094 Dt= 157.2721 Nodes=10706 Cells=21303 DOF=96025 RMS ERR= 3.615e-4 MAX ERR= 9.783e-4 TIME ERR(V1 )= 2.514e-4 Lanczos/DInv=(678) MEM(KiB)=264018
 +    7:43|    39:06| Step 156 Time= 3594.737 Dt= 178.6430 Nodes=10706 Cells=21303 DOF=96025 RMS ERR= 3.615e-4 MAX ERR= 9.783e-4 TIME ERR(V1 )= 2.865e-4 Lanczos/DInv=(699) MEM(KiB)=264018
 +    7:47|    39:24| Step 157 Time= 3795.725 Dt= 200.9886 Nodes=10706 Cells=21303 DOF=96025 RMS ERR= 3.614e-4 MAX ERR= 9.782e-4 TIME ERR(V1 )= 3.368e-4 Lanczos/DInv=(696) MEM(KiB)=264020
 +    7:50|    39:42| Step 158 Time= 4000.000 Dt= 204.2745 Nodes=10706 Cells=21303 DOF=96025 RMS ERR= 3.614e-4 MAX ERR= 9.781e-4 TIME ERR(V1 )= 3.023e-4 Lanczos/DInv=(673) MEM(KiB)=264020
 +    7:54|    40:00| Step 159 Time= 4223.540 Dt= 223.5399 Nodes=10706 Cells=21303 DOF=96025 RMS ERR= 3.614e-4 MAX ERR= 9.781e-4 TIME ERR(V1 )= 3.333e-4 Lanczos/DInv=(686) MEM(KiB)=263892
 +    7:57|    40:18| Step 160 Time= 4472.346 Dt= 248.8059 Nodes=10706 Cells=21303 DOF=96025 RMS ERR= 3.613e-4 MAX ERR= 9.780e-4 TIME ERR(V1 )= 3.713e-4 Lanczos/DInv=(698) MEM(KiB)=263892
 +    8:01|    40:36| Step 161 Time= 4747.200 Dt= 274.8542 Nodes=10706 Cells=21303 DOF=96025 RMS ERR= 3.613e-4 MAX ERR= 9.779e-4 TIME ERR(V1 )= 4.121e-4 Lanczos/DInv=(720) MEM(KiB)=263892
 +    8:04|    40:54| Step 162 Time= 5000.000 Dt= 252.8000 Nodes=10706 Cells=21303 DOF=96025 RMS ERR= 3.612e-4 MAX ERR= 9.778e-4 TIME ERR(V1 )= 2.901e-4 Lanczos/DInv=(716) MEM(KiB)=263892
 +    8:05|    40:55| --DONE-- 10:35:22 10/19/25

 Stop Time:10:35:22 10/19/25  Elapsed Time:00:08:06
